# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0200
# amplitude_cm   : 2.0
# n_waves        : 4
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 600
# arc_length_m   : 1.70465
# arc_length_cm  : 170.465
t,x_m,y_m,arc_length_m
0.8898164,0.5020728,0.3140935,1.5149711
0.8914858,0.5003540,0.3155753,1.5172404
0.8931553,0.4986278,0.3170593,1.5195168
0.8948247,0.4968944,0.3185469,1.5218010
0.8964942,0.4951537,0.3200392,1.5240939
0.8981636,0.4934056,0.3215376,1.5263962
0.8998331,0.4916503,0.3230431,1.5287087
0.9015025,0.4898875,0.3245569,1.5310323
0.9031720,0.4881172,0.3260801,1.5333677
0.9048414,0.4863394,0.3276138,1.5357157
0.9065109,0.4845539,0.3291591,1.5380770
0.9081803,0.4827606,0.3307170,1.5404525
0.9098497,0.4809593,0.3322884,1.5428429
0.9115192,0.4791499,0.3338743,1.5452490
0.9131886,0.4773322,0.3354757,1.5476714
0.9148581,0.4755059,0.3370932,1.5501110
0.9165275,0.4736710,0.3387279,1.5525685
0.9181970,0.4718271,0.3403803,1.5550445
0.9198664,0.4699739,0.3420512,1.5575397
0.9215359,0.4681113,0.3437414,1.5600548
0.9232053,0.4662390,0.3454513,1.5625905
0.9248748,0.4643567,0.3471816,1.5651473
0.9265442,0.4624640,0.3489328,1.5677258
0.9282137,0.4605608,0.3507053,1.5703266
0.9298831,0.4586466,0.3524994,1.5729502
0.9315526,0.4567211,0.3543157,1.5755971
0.9332220,0.4547840,0.3561543,1.5782678
0.9348915,0.4528350,0.3580154,1.5809627
0.9365609,0.4508737,0.3598993,1.5836822
0.9382304,0.4488997,0.3618060,1.5864266
0.9398998,0.4469127,0.3637356,1.5891964
0.9415693,0.4449124,0.3656880,1.5919916
0.9432387,0.4428983,0.3676632,1.5948126
0.9449082,0.4408701,0.3696611,1.5976596
0.9465776,0.4388274,0.3716815,1.6005326
0.9482471,0.4367699,0.3737241,1.6034319
0.9499165,0.4346971,0.3757885,1.6063573
0.9515860,0.4326087,0.3778745,1.6093090
0.9532554,0.4305044,0.3799815,1.6122869
0.9549249,0.4283838,0.3821090,1.6152908
0.9565943,0.4262464,0.3842566,1.6183207
0.9582638,0.4240921,0.3864235,1.6213763
0.9599332,0.4219203,0.3886091,1.6244575
0.9616027,0.4197309,0.3908127,1.6275638
0.9632721,0.4175234,0.3930333,1.6306950
0.9649416,0.4152975,0.3952703,1.6338507
0.9666110,0.4130529,0.3975226,1.6370305
0.9682805,0.4107894,0.3997893,1.6402338
0.9699499,0.4085066,0.4020693,1.6434603
0.9716194,0.4062043,0.4043616,1.6467092
0.9732888,0.4038821,0.4066651,1.6499800
0.9749583,0.4015400,0.4089784,1.6532720
0.9766277,0.3991775,0.4113005,1.6565846
0.9782972,0.3967946,0.4136300,1.6599169
0.9799666,0.3943911,0.4159656,1.6632684
0.9816361,0.3919667,0.4183059,1.6666380
0.9833055,0.3895213,0.4206494,1.6700251
0.9849750,0.3870547,0.4229948,1.6734287
0.9866444,0.3845669,0.4253404,1.6768479
0.9883139,0.3820578,0.4276848,1.6802819
0.9899833,0.3795272,0.4300264,1.6837296
0.9916528,0.3769752,0.4323635,1.6871901
0.9933222,0.3744016,0.4346945,1.6906623
0.9949917,0.3718066,0.4370177,1.6941454
0.9966611,0.3691901,0.4393314,1.6976381
0.9983306,0.3665521,0.4416339,1.7011396
1.0000000,0.3638927,0.4439234,1.7046488
