# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0250
# amplitude_cm   : 2.5
# n_waves        : 5
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 557
# arc_length_m   : 1.73301
# arc_length_cm  : 173.301
t,x_m,y_m,arc_length_m
0.4891486,0.5178417,-0.3214428,0.8507513
0.4908180,0.5184583,-0.3181501,0.8541012
0.4924875,0.5190072,-0.3148845,0.8574126
0.4941569,0.5194919,-0.3116511,0.8606821
0.4958264,0.5199160,-0.3084545,0.8639067
0.4974958,0.5202837,-0.3052992,0.8670834
0.4991653,0.5205995,-0.3021891,0.8702095
0.5008347,0.5208682,-0.2991276,0.8732827
0.5025042,0.5210950,-0.2961179,0.8763010
0.5041736,0.5212853,-0.2931625,0.8792625
0.5058431,0.5214448,-0.2902634,0.8821660
0.5075125,0.5215792,-0.2874221,0.8850105
0.5091820,0.5216946,-0.2846395,0.8877954
0.5108514,0.5217968,-0.2819162,0.8905207
0.5125209,0.5218920,-0.2792520,0.8931866
0.5141903,0.5219860,-0.2766462,0.8957941
0.5158598,0.5220848,-0.2740978,0.8983444
0.5175292,0.5221941,-0.2716052,0.9008394
0.5191987,0.5223195,-0.2691663,0.9032816
0.5208681,0.5224664,-0.2667785,0.9056738
0.5225376,0.5226399,-0.2644392,0.9080196
0.5242070,0.5228449,-0.2621450,0.9103229
0.5258765,0.5230860,-0.2598924,0.9125884
0.5275459,0.5233674,-0.2576776,0.9148210
0.5292154,0.5236931,-0.2554966,0.9170261
0.5308848,0.5240665,-0.2533452,0.9192097
0.5325543,0.5244909,-0.2512191,0.9213778
0.5342237,0.5249691,-0.2491137,0.9235368
0.5358932,0.5255034,-0.2470245,0.9256933
0.5375626,0.5260961,-0.2449469,0.9278537
0.5392321,0.5267487,-0.2428764,0.9300247
0.5409015,0.5274627,-0.2408083,0.9322125
0.5425710,0.5282389,-0.2387383,0.9344232
0.5442404,0.5290779,-0.2366619,0.9366627
0.5459098,0.5299802,-0.2345749,0.9389364
0.5475793,0.5309455,-0.2324731,0.9412493
0.5492487,0.5319736,-0.2303525,0.9436060
0.5509182,0.5330637,-0.2282094,0.9460104
0.5525876,0.5342150,-0.2260401,0.9484663
0.5542571,0.5354262,-0.2238413,0.9509766
0.5559265,0.5366958,-0.2216098,0.9535441
0.5575960,0.5380222,-0.2193426,0.9561707
0.5592654,0.5394034,-0.2170371,0.9588583
0.5609349,0.5408372,-0.2146908,0.9616080
0.5626043,0.5423214,-0.2123015,0.9644208
0.5642738,0.5438534,-0.2098673,0.9672970
0.5659432,0.5454306,-0.2073864,0.9702367
0.5676127,0.5470502,-0.2048576,0.9732397
0.5692821,0.5487092,-0.2022796,0.9763054
0.5709516,0.5504046,-0.1996514,0.9794329
0.5726210,0.5521332,-0.1969725,0.9826212
0.5742905,0.5538919,-0.1942425,0.9858686
0.5759599,0.5556772,-0.1914611,0.9891737
0.5776294,0.5574858,-0.1886285,0.9925344
0.5792988,0.5593142,-0.1857449,0.9959488
0.5809683,0.5611591,-0.1828110,0.9994146
0.5826377,0.5630169,-0.1798275,1.0029292
0.5843072,0.5648840,-0.1767954,1.0064901
0.5859766,0.5667571,-0.1737159,1.0100945
0.5876461,0.5686325,-0.1705904,1.0137395
0.5893155,0.5705068,-0.1674204,1.0174221
0.5909850,0.5723765,-0.1642078,1.0211392
0.5926544,0.5742381,-0.1609544,1.0248876
0.5943239,0.5760884,-0.1576623,1.0286640
0.5959933,0.5779239,-0.1543338,1.0324650
0.5976628,0.5797413,-0.1509713,1.0362873
0.5993322,0.5815376,-0.1475772,1.0401274
0.6010017,0.5833094,-0.1441542,1.0439817
0.6026711,0.5850539,-0.1407051,1.0478470
0.6043406,0.5867680,-0.1372326,1.0517195
0.6060100,0.5884489,-0.1337397,1.0555958
0.6076795,0.5900938,-0.1302294,1.0594723
0.6093489,0.5917001,-0.1267048,1.0633457
0.6110184,0.5932653,-0.1231690,1.0672125
0.6126878,0.5947869,-0.1196251,1.0710693
0.6143573,0.5962627,-0.1160763,1.0749127
0.6160267,0.5976906,-0.1125258,1.0787395
0.6176962,0.5990684,-0.1089769,1.0825465
0.6193656,0.6003943,-0.1054327,1.0863306
0.6210351,0.6016667,-0.1018963,1.0900889
0.6227045,0.6028838,-0.0983709,1.0938185
0.6243740,0.6040443,-0.0948597,1.0975165
0.6260434,0.6051467,-0.0913656,1.1011804
0.6277129,0.6061901,-0.0878916,1.1048077
0.6293823,0.6071732,-0.0844407,1.1083960
0.6310518,0.6080954,-0.0810156,1.1119430
0.6327212,0.6089559,-0.0776191,1.1154468
0.6343907,0.6097540,-0.0742538,1.1189054
0.6360601,0.6104895,-0.0709223,1.1223172
0.6377295,0.6111620,-0.0676269,1.1256805
0.6393990,0.6117715,-0.0643700,1.1289939
0.6410684,0.6123179,-0.0611536,1.1322564
0.6427379,0.6128014,-0.0579797,1.1354669
0.6444073,0.6132224,-0.0548503,1.1386245
0.6460768,0.6135812,-0.0517670,1.1417286
0.6477462,0.6138786,-0.0487314,1.1447787
0.6494157,0.6141151,-0.0457448,1.1477747
0.6510851,0.6142916,-0.0428085,1.1507163
0.6527546,0.6144092,-0.0399235,1.1536037
0.6544240,0.6144689,-0.0370906,1.1564372
0.6560935,0.6144718,-0.0343105,1.1592173
0.6577629,0.6144193,-0.0315838,1.1619445
0.6594324,0.6143128,-0.0289108,1.1646197
0.6611018,0.6141539,-0.0262916,1.1672437
0.6627713,0.6139441,-0.0237261,1.1698177
0.6644407,0.6136850,-0.0212143,1.1723429
0.6661102,0.6133786,-0.0187555,1.1748207
0.6677796,0.6130266,-0.0163493,1.1772524
0.6694491,0.6126309,-0.0139950,1.1796398
0.6711185,0.6121936,-0.0116915,1.1819845
0.6727880,0.6117166,-0.0094377,1.1842882
0.6744574,0.6112020,-0.0072324,1.1865527
0.6761269,0.6106520,-0.0050742,1.1887799
0.6777963,0.6100687,-0.0029613,1.1909718
0.6794658,0.6094543,-0.0008921,1.1931303
0.6811352,0.6088110,0.0011353,1.1952573
0.6828047,0.6081411,0.0031231,1.1973550
0.6844741,0.6074467,0.0050733,1.1994251
0.6861436,0.6067302,0.0069884,1.2014699
0.6878130,0.6059936,0.0088707,1.2034912
0.6894825,0.6052394,0.0107229,1.2054910
0.6911519,0.6044696,0.0125476,1.2074714
0.6928214,0.6036865,0.0143475,1.2094343
0.6944908,0.6028921,0.0161255,1.2113817
0.6961603,0.6020887,0.0178846,1.2133156
0.6978297,0.6012782,0.0196277,1.2152379
0.6994992,0.6004628,0.0213579,1.2171506
0.7011686,0.5996443,0.0230783,1.2190558
0.7028381,0.5988248,0.0247922,1.2209556
0.7045075,0.5980060,0.0265026,1.2228519
0.7061770,0.5971897,0.0282128,1.2247469
0.7078464,0.5963776,0.0299261,1.2266429
0.7095159,0.5955715,0.0316456,1.2285420
0.7111853,0.5947728,0.0333746,1.2304465
0.7128548,0.5939831,0.0351162,1.2323588
0.7145242,0.5932036,0.0368737,1.2342814
0.7161937,0.5924358,0.0386502,1.2362167
0.7178631,0.5916808,0.0404487,1.2381673
0.7195326,0.5909398,0.0422723,1.2401357
0.7212020,0.5902137,0.0441240,1.2421247
0.7228715,0.5895035,0.0460066,1.2441368
0.7245409,0.5888100,0.0479230,1.2461747
0.7262104,0.5881339,0.0498757,1.2482412
0.7278798,0.5874759,0.0518675,1.2503389
0.7295492,0.5868364,0.0539008,1.2524703
0.7312187,0.5862159,0.0559779,1.2546382
0.7328881,0.5856147,0.0581012,1.2568449
0.7345576,0.5850330,0.0602726,1.2590929
0.7362270,0.5844709,0.0624942,1.2613845
0.7378965,0.5839284,0.0647678,1.2637220
0.7395659,0.5834054,0.0670950,1.2661072
0.7412354,0.5829018,0.0694774,1.2685422
0.7429048,0.5824172,0.0719162,1.2710287
0.7445743,0.5819514,0.0744126,1.2735682
0.7462437,0.5815037,0.0769677,1.2761622
0.7479132,0.5810737,0.0795822,1.2788118
0.7495826,0.5806608,0.0822568,1.2815181
0.7512521,0.5802642,0.0849919,1.2842819
0.7529215,0.5798832,0.0877878,1.2871036
0.7545910,0.5795168,0.0906447,1.2899839
0.7562604,0.5791641,0.0935623,1.2929227
0.7579299,0.5788241,0.0965403,1.2959201
0.7595993,0.5784958,0.0995784,1.2989758
0.7612688,0.5781779,0.1026757,1.3020894
0.7629382,0.5778694,0.1058315,1.3052603
0.7646077,0.5775689,0.1090446,1.3084874
0.7662771,0.5772752,0.1123140,1.3117700
0.7679466,0.5769869,0.1156381,1.3151066
0.7696160,0.5767027,0.1190155,1.3184959
0.7712855,0.5764213,0.1224443,1.3219362
0.7729549,0.5761410,0.1259227,1.3254259
0.7746244,0.5758607,0.1294486,1.3289630
0.7762938,0.5755787,0.1330199,1.3325453
0.7779633,0.5752936,0.1366341,1.3361708
0.7796327,0.5750039,0.1402888,1.3398369
0.7813022,0.5747082,0.1439813,1.3435412
0.7829716,0.5744049,0.1477089,1.3472812
0.7846411,0.5740927,0.1514688,1.3510540
0.7863105,0.5737700,0.1552579,1.3548568
0.7879800,0.5734354,0.1590731,1.3586867
0.7896494,0.5730875,0.1629114,1.3625407
0.7913189,0.5727249,0.1667694,1.3664157
0.7929883,0.5723463,0.1706439,1.3703087
0.7946578,0.5719502,0.1745314,1.3742163
0.7963272,0.5715354,0.1784285,1.3781354
0.7979967,0.5711007,0.1823318,1.3820628
0.7996661,0.5706448,0.1862376,1.3859951
0.8013356,0.5701666,0.1901425,1.3899292
0.8030050,0.5696650,0.1940428,1.3938617
0.8046745,0.5691389,0.1979351,1.3977893
0.8063439,0.5685872,0.2018157,1.4017090
0.8080134,0.5680091,0.2056812,1.4056174
0.8096828,0.5674037,0.2095279,1.4095115
0.8113523,0.5667700,0.2133524,1.4133881
0.8130217,0.5661075,0.2171513,1.4172444
0.8146912,0.5654153,0.2209211,1.4210772
0.8163606,0.5646928,0.2246586,1.4248839
0.8180301,0.5639395,0.2283605,1.4286616
0.8196995,0.5631549,0.2320236,1.4324078
0.8213689,0.5623385,0.2356448,1.4361199
0.8230384,0.5614899,0.2392211,1.4397955
0.8247078,0.5606090,0.2427498,1.4434325
0.8263773,0.5596954,0.2462279,1.4470286
0.8280467,0.5587490,0.2496529,1.4505819
0.8297162,0.5577698,0.2530223,1.4540907
0.8313856,0.5567576,0.2563336,1.4575533
0.8330551,0.5557125,0.2595847,1.4609682
0.8347245,0.5546347,0.2627734,1.4643342
0.8363940,0.5535243,0.2658978,1.4676501
0.8380634,0.5523815,0.2689562,1.4709150
0.8397329,0.5512066,0.2719469,1.4741282
0.8414023,0.5500000,0.2748685,1.4772892
0.8430718,0.5487621,0.2777198,1.4803975
0.8447412,0.5474933,0.2804995,1.4834531
0.8464107,0.5461941,0.2832068,1.4864560
0.8480801,0.5448650,0.2858409,1.4894064
0.8497496,0.5435067,0.2884013,1.4923048
0.8514190,0.5421199,0.2908875,1.4951517
0.8530885,0.5407051,0.2932995,1.4979480
0.8547579,0.5392630,0.2956371,1.5006946
0.8564274,0.5377945,0.2979005,1.5033926
0.8580968,0.5363003,0.3000900,1.5060434
0.8597663,0.5347812,0.3022063,1.5086485
0.8614357,0.5332380,0.3042499,1.5112093
0.8631052,0.5316716,0.3062218,1.5137276
0.8647746,0.5300828,0.3081230,1.5162053
0.8664441,0.5284724,0.3099546,1.5186442
0.8681135,0.5268414,0.3117182,1.5210464
0.8697830,0.5251907,0.3134153,1.5234139
0.8714524,0.5235211,0.3150475,1.5257488
0.8731219,0.5218335,0.3166168,1.5280532
0.8747913,0.5201288,0.3181250,1.5303293
0.8764608,0.5184079,0.3195745,1.5325793
0.8781302,0.5166716,0.3209674,1.5348053
0.8797997,0.5149208,0.3223061,1.5370093
0.8814691,0.5131563,0.3235933,1.5391933
0.8831386,0.5113790,0.3248316,1.5413595
0.8848080,0.5095896,0.3260237,1.5435096
0.8864775,0.5077889,0.3271724,1.5456455
0.8881469,0.5059777,0.3282809,1.5477690
0.8898164,0.5041566,0.3293520,1.5498818
0.8914858,0.5023263,0.3303890,1.5519854
0.8931553,0.5004875,0.3313950,1.5540814
0.8948247,0.4986408,0.3323732,1.5561712
0.8964942,0.4967868,0.3333270,1.5582562
0.8981636,0.4949259,0.3342597,1.5603377
0.8998331,0.4930587,0.3351747,1.5624171
0.9015025,0.4911856,0.3360754,1.5644955
0.9031720,0.4893070,0.3369651,1.5665741
0.9048414,0.4874232,0.3378475,1.5686543
0.9065109,0.4855346,0.3387257,1.5707371
0.9081803,0.4836415,0.3396033,1.5728238
0.9098497,0.4817439,0.3404837,1.5749156
0.9115192,0.4798422,0.3413702,1.5770138
0.9131886,0.4779363,0.3422661,1.5791197
0.9148581,0.4760265,0.3431747,1.5812347
0.9165275,0.4741126,0.3440991,1.5833602
0.9181970,0.4721946,0.3450427,1.5854977
0.9198664,0.4702725,0.3460083,1.5876487
0.9215359,0.4683462,0.3469991,1.5898149
0.9232053,0.4664154,0.3480179,1.5919980
0.9248748,0.4644799,0.3490675,1.5941997
0.9265442,0.4625395,0.3501505,1.5964219
0.9282137,0.4605938,0.3512697,1.5986665
0.9298831,0.4586426,0.3524274,1.6009353
0.9315526,0.4566853,0.3536259,1.6032304
0.9332220,0.4547217,0.3548674,1.6055536
0.9348915,0.4527511,0.3561541,1.6079071
0.9365609,0.4507731,0.3574877,1.6102926
0.9382304,0.4487872,0.3588701,1.6127123
0.9398998,0.4467928,0.3603027,1.6151679
0.9415693,0.4447893,0.3617872,1.6176614
0.9432387,0.4427761,0.3633246,1.6201945
0.9449082,0.4407525,0.3649161,1.6227690
0.9465776,0.4387179,0.3665625,1.6253863
0.9916528,0.3771478,0.4299575,1.7137594
0.9933222,0.3745477,0.4327541,1.7175780
