# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0250
# amplitude_cm   : 2.5
# n_waves        : 6
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 553
# arc_length_m   : 1.75388
# arc_length_cm  : 175.388
t,x_m,y_m,arc_length_m
0.2420701,0.1874294,-0.5749373,0.4211499
0.2437396,0.1910133,-0.5727995,0.4253229
0.2454090,0.1945958,-0.5706235,0.4295145
0.2470785,0.1981729,-0.5684142,0.4337189
0.2487479,0.2017408,-0.5661767,0.4379303
0.2504174,0.2052955,-0.5639162,0.4421430
0.2520868,0.2088333,-0.5616378,0.4463509
0.2537563,0.2123503,-0.5593469,0.4505483
0.2554257,0.2158431,-0.5570489,0.4547292
0.2570952,0.2193081,-0.5547489,0.4588881
0.2587646,0.2227420,-0.5524525,0.4630191
0.2604341,0.2261415,-0.5501647,0.4671167
0.2621035,0.2295037,-0.5478910,0.4711755
0.2637730,0.2328256,-0.5456364,0.4751903
0.2654424,0.2361046,-0.5434058,0.4791561
0.2671119,0.2393383,-0.5412044,0.4830680
0.2687813,0.2425244,-0.5390368,0.4869216
0.2704508,0.2456609,-0.5369076,0.4907124
0.2721202,0.2487458,-0.5348212,0.4944367
0.2737896,0.2517777,-0.5327820,0.4980905
0.2754591,0.2547552,-0.5307939,0.5016707
0.2771285,0.2576771,-0.5288607,0.5051743
0.2787980,0.2605426,-0.5269859,0.5085985
0.2804674,0.2633510,-0.5251729,0.5119413
0.2821369,0.2661019,-0.5234245,0.5152008
0.2838063,0.2687952,-0.5217435,0.5183757
0.2854758,0.2714309,-0.5201322,0.5214649
0.2871452,0.2740095,-0.5185928,0.5244680
0.2888147,0.2765313,-0.5171268,0.5273850
0.2904841,0.2789974,-0.5157358,0.5302163
0.2921536,0.2814086,-0.5144208,0.5329628
0.2938230,0.2837662,-0.5131825,0.5356259
0.2954925,0.2860717,-0.5120211,0.5382073
0.2971619,0.2883266,-0.5109367,0.5407095
0.2988314,0.2905329,-0.5099289,0.5431350
0.3005008,0.2926926,-0.5089970,0.5454872
0.3021703,0.2948078,-0.5081398,0.5477695
0.3038397,0.2968809,-0.5073559,0.5499859
0.3055092,0.2989145,-0.5066435,0.5521406
0.3071786,0.3009110,-0.5060004,0.5542381
0.3088481,0.3028733,-0.5054241,0.5562833
0.3105175,0.3048042,-0.5049118,0.5582810
0.3121870,0.3067066,-0.5044603,0.5602363
0.3138564,0.3085836,-0.5040661,0.5621542
0.3155259,0.3104381,-0.5037256,0.5640397
0.3171953,0.3122733,-0.5034345,0.5658978
0.3188648,0.3140922,-0.5031887,0.5677333
0.3205342,0.3158981,-0.5029836,0.5695508
0.3222037,0.3176940,-0.5028143,0.5713546
0.3238731,0.3194829,-0.5026759,0.5731489
0.3255426,0.3212680,-0.5025631,0.5749376
0.3272120,0.3230522,-0.5024706,0.5767242
0.3288815,0.3248384,-0.5023928,0.5785121
0.3305509,0.3266295,-0.5023241,0.5803045
0.3322204,0.3284281,-0.5022586,0.5821043
0.3338898,0.3302368,-0.5021906,0.5839143
0.3355593,0.3320582,-0.5021140,0.5857373
0.3372287,0.3338945,-0.5020230,0.5875758
0.3388982,0.3357479,-0.5019116,0.5894326
0.3405676,0.3376204,-0.5017738,0.5913102
0.3422371,0.3395139,-0.5016036,0.5932113
0.3439065,0.3414299,-0.5013953,0.5951385
0.3455760,0.3433699,-0.5011431,0.5970949
0.3472454,0.3453351,-0.5008412,0.5990831
0.3489149,0.3473266,-0.5004843,0.6011064
0.3505843,0.3493451,-0.5000668,0.6031676
0.3522538,0.3513913,-0.4995837,0.6052701
0.3539232,0.3534655,-0.4990300,0.6074169
0.3555927,0.3555679,-0.4984009,0.6096114
0.3572621,0.3576983,-0.4976919,0.6118567
0.3589316,0.3598565,-0.4968988,0.6141560
0.3606010,0.3620420,-0.4960176,0.6165124
0.3622705,0.3642538,-0.4950448,0.6189288
0.3639399,0.3664912,-0.4939769,0.6214079
0.3656093,0.3687529,-0.4928111,0.6239524
0.3672788,0.3710375,-0.4915446,0.6265645
0.3689482,0.3733434,-0.4901753,0.6292464
0.3706177,0.3756689,-0.4887013,0.6319997
0.3722871,0.3780119,-0.4871210,0.6348258
0.3739566,0.3803704,-0.4854335,0.6377259
0.3756260,0.3827420,-0.4836379,0.6407005
0.3772955,0.3851244,-0.4817340,0.6437502
0.3789649,0.3875148,-0.4797220,0.6468747
0.3806344,0.3899107,-0.4776023,0.6500736
0.3823038,0.3923093,-0.4753761,0.6533461
0.3839733,0.3947076,-0.4730446,0.6566910
0.3856427,0.3971028,-0.4706096,0.6601065
0.3873122,0.3994917,-0.4680734,0.6635907
0.3889816,0.4018714,-0.4654385,0.6671411
0.3906511,0.4042389,-0.4627080,0.6707550
0.3923205,0.4065909,-0.4598852,0.6744293
0.3939900,0.4089246,-0.4569739,0.6781605
0.3956594,0.4112369,-0.4539781,0.6819449
0.3973289,0.4135249,-0.4509024,0.6857782
0.3989983,0.4157856,-0.4477516,0.6896562
0.4006678,0.4180164,-0.4445307,0.6935742
0.4023372,0.4202145,-0.4412451,0.6975273
0.4040067,0.4223775,-0.4379004,0.7015104
0.4056761,0.4245030,-0.4345026,0.7055182
0.4073456,0.4265888,-0.4310579,0.7095452
0.4090150,0.4286329,-0.4275724,0.7135859
0.4106845,0.4306336,-0.4240527,0.7176345
0.4123539,0.4325893,-0.4205055,0.7216851
0.4140234,0.4344986,-0.4169375,0.7257318
0.4156928,0.4363605,-0.4133556,0.7297688
0.4173623,0.4381743,-0.4097667,0.7337900
0.4190317,0.4399393,-0.4061776,0.7377895
0.4207012,0.4416553,-0.4025955,0.7417615
0.4223706,0.4433224,-0.3990271,0.7457001
0.4240401,0.4449410,-0.3954794,0.7495996
0.4257095,0.4465118,-0.3919590,0.7534545
0.4273790,0.4480358,-0.3884727,0.7572594
0.4290484,0.4495143,-0.3850268,0.7610091
0.4307179,0.4509491,-0.3816277,0.7646986
0.4323873,0.4523422,-0.3782813,0.7683234
0.4340568,0.4536958,-0.3749934,0.7718790
0.4357262,0.4550127,-0.3717696,0.7753614
0.4373957,0.4562959,-0.3686149,0.7787672
0.4390651,0.4575488,-0.3655340,0.7820930
0.4407346,0.4587748,-0.3625315,0.7853362
0.4424040,0.4599781,-0.3596112,0.7884947
0.4440735,0.4611626,-0.3567766,0.7915669
0.4457429,0.4623330,-0.3540307,0.7945518
0.4474124,0.4634940,-0.3513760,0.7974492
0.4490818,0.4646503,-0.3488145,0.8002596
0.4507513,0.4658071,-0.3463476,0.8029843
0.4524207,0.4669698,-0.3439761,0.8056254
0.4540902,0.4681435,-0.3417002,0.8081862
0.4557596,0.4693339,-0.3395194,0.8106707
0.4574290,0.4705465,-0.3374328,0.8130840
0.4590985,0.4717866,-0.3354387,0.8154323
0.4607679,0.4730599,-0.3335348,0.8177228
0.4624374,0.4743716,-0.3317181,0.8199635
0.4641068,0.4757271,-0.3299850,0.8221637
0.4657763,0.4771314,-0.3283314,0.8243332
0.4674457,0.4785893,-0.3267524,0.8264823
0.4691152,0.4801053,-0.3252427,0.8286218
0.4707846,0.4816835,-0.3237962,0.8307626
0.4724541,0.4833277,-0.3224065,0.8329154
0.4741235,0.4850411,-0.3210667,0.8350905
0.4757930,0.4868266,-0.3197694,0.8372975
0.4774624,0.4886862,-0.3185067,0.8395453
0.4791319,0.4906217,-0.3172706,0.8418418
0.4808013,0.4926338,-0.3160528,0.8441938
0.4824708,0.4947229,-0.3148448,0.8466070
0.4841402,0.4968885,-0.3136379,0.8490862
0.4858097,0.4991293,-0.3124235,0.8516349
0.4874791,0.5014434,-0.3111930,0.8542558
0.4891486,0.5038281,-0.3099380,0.8569505
0.4908180,0.5062797,-0.3086503,0.8597198
0.4924875,0.5087943,-0.3073219,0.8625637
0.4941569,0.5113667,-0.3059454,0.8654813
0.4958264,0.5139914,-0.3045137,0.8684710
0.4974958,0.5166621,-0.3030203,0.8715309
0.4991653,0.5193719,-0.3014594,0.8746581
0.5008347,0.5221134,-0.2998257,0.8778495
0.5025042,0.5248789,-0.2981149,0.8811014
0.5041736,0.5276599,-0.2963231,0.8844097
0.5058431,0.5304481,-0.2944474,0.8877700
0.5075125,0.5332345,-0.2924858,0.8911777
0.5091820,0.5360104,-0.2904371,0.8946277
0.5108514,0.5387665,-0.2883007,0.8981149
0.5125209,0.5414941,-0.2860771,0.9016339
0.5141903,0.5441841,-0.2837674,0.9051795
0.5158598,0.5468279,-0.2813737,0.9087459
0.5175292,0.5494170,-0.2788986,0.9123278
0.5191987,0.5519433,-0.2763454,0.9159196
0.5208681,0.5543991,-0.2737182,0.9195158
0.5225376,0.5567771,-0.2710216,0.9231112
0.5242070,0.5590704,-0.2682605,0.9267005
0.5258765,0.5612729,-0.2654405,0.9302786
0.5275459,0.5633788,-0.2625675,0.9338408
0.5292154,0.5653832,-0.2596477,0.9373824
0.5308848,0.5672815,-0.2566874,0.9408991
0.5325543,0.5690701,-0.2536933,0.9443867
0.5342237,0.5707459,-0.2506720,0.9478416
0.5358932,0.5723062,-0.2476303,0.9512602
0.5375626,0.5737495,-0.2445747,0.9546395
0.5392321,0.5750744,-0.2415120,0.9579765
0.5409015,0.5762806,-0.2384484,0.9612690
0.5425710,0.5773680,-0.2353903,0.9645147
0.5442404,0.5783375,-0.2323436,0.9677119
0.5459098,0.5791902,-0.2293141,0.9708591
0.5475793,0.5799281,-0.2263072,0.9739553
0.5492487,0.5805534,-0.2233278,0.9769996
0.5509182,0.5810691,-0.2203806,0.9799915
0.5525876,0.5814783,-0.2174699,0.9829308
0.5542571,0.5817849,-0.2145996,0.9858175
0.5559265,0.5819930,-0.2117729,0.9886519
0.5575960,0.5821069,-0.2089927,0.9914343
0.5592654,0.5821317,-0.2062617,0.9941655
0.5609349,0.5820722,-0.2035816,0.9968462
0.5626043,0.5819339,-0.2009542,0.9994773
0.5642738,0.5817224,-0.1983803,1.0020598
0.5659432,0.5814434,-0.1958607,1.0045949
0.5676127,0.5811029,-0.1933954,1.0070836
0.5692821,0.5807068,-0.1909841,1.0095272
0.5709516,0.5802613,-0.1886261,1.0119269
0.5726210,0.5797727,-0.1863201,1.0142840
0.5742905,0.5792471,-0.1840648,1.0165999
0.5759599,0.5786908,-0.1818580,1.0188757
0.5776294,0.5781100,-0.1796974,1.0211130
0.5792988,0.5775109,-0.1775804,1.0233131
0.5809683,0.5768995,-0.1755040,1.0254777
0.5826377,0.5762819,-0.1734648,1.0276083
0.5843072,0.5756640,-0.1714594,1.0297068
0.5859766,0.5750513,-0.1694838,1.0317752
0.5876461,0.5744496,-0.1675340,1.0338157
0.5893155,0.5738642,-0.1656058,1.0358309
0.5909850,0.5733001,-0.1636947,1.0378234
0.5926544,0.5727625,-0.1617961,1.0397967
0.5943239,0.5722559,-0.1599054,1.0417540
0.5959933,0.5717848,-0.1580178,1.0436995
0.5976628,0.5713535,-0.1561285,1.0456375
0.5993322,0.5709657,-0.1542325,1.0475728
0.6010017,0.5706252,-0.1523249,1.0495105
0.6026711,0.5703351,-0.1504010,1.0514561
0.6043406,0.5700986,-0.1484558,1.0534156
0.6060100,0.5699184,-0.1464847,1.0553949
0.6076795,0.5697967,-0.1444831,1.0574003
0.6093489,0.5697357,-0.1424463,1.0594380
0.6110184,0.5697371,-0.1403700,1.0615143
0.6126878,0.5698023,-0.1382500,1.0636353
0.6143573,0.5699322,-0.1360823,1.0658069
0.6160267,0.5701277,-0.1338631,1.0680346
0.6176962,0.5703892,-0.1315889,1.0703239
0.6193656,0.5707166,-0.1292562,1.0726794
0.6210351,0.5711098,-0.1268621,1.0751056
0.6227045,0.5715681,-0.1244038,1.0776062
0.6243740,0.5720907,-0.1218788,1.0801847
0.6260434,0.5726765,-0.1192850,1.0828439
0.6277129,0.5733239,-0.1166205,1.0855859
0.6293823,0.5740311,-0.1138838,1.0884125
0.6310518,0.5747962,-0.1110738,1.0913248
0.6327212,0.5756169,-0.1081896,1.0943234
0.6343907,0.5764906,-0.1052308,1.0974086
0.6360601,0.5774146,-0.1021973,1.1005797
0.6377295,0.5783858,-0.0990892,1.1038360
0.6393990,0.5794012,-0.0959073,1.1071760
0.6410684,0.5804572,-0.0926524,1.1105980
0.6427379,0.5815505,-0.0893258,1.1140996
0.6444073,0.5826772,-0.0859292,1.1176781
0.6460768,0.5838336,-0.0824647,1.1213306
0.6477462,0.5850157,-0.0789344,1.1250535
0.6494157,0.5862194,-0.0753411,1.1288431
0.6510851,0.5874406,-0.0716876,1.1326952
0.6527546,0.5886751,-0.0679773,1.1366055
0.6544240,0.5899187,-0.0642136,1.1405693
0.6560935,0.5911670,-0.0604004,1.1445817
0.6577629,0.5924157,-0.0565416,1.1486375
0.6594324,0.5936606,-0.0526416,1.1527314
0.6611018,0.5948973,-0.0487048,1.1568579
0.6627713,0.5961217,-0.0447359,1.1610113
0.6644407,0.5973296,-0.0407398,1.1651860
0.6661102,0.5985168,-0.0367214,1.1693761
0.6677796,0.5996795,-0.0326859,1.1735757
0.6694491,0.6008135,-0.0286386,1.1777789
0.6711185,0.6019152,-0.0245847,1.1819799
0.6727880,0.6029809,-0.0205296,1.1861726
0.6744574,0.6040071,-0.0164788,1.1903514
0.6761269,0.6049905,-0.0124377,1.1945105
0.6777963,0.6059277,-0.0084116,1.1986442
0.6794658,0.6068160,-0.0044060,1.2027471
0.6811352,0.6076523,-0.0004261,1.2068139
0.6828047,0.6084342,0.0035227,1.2108394
0.6844741,0.6091592,0.0074354,1.2148187
0.6861436,0.6098251,0.0113070,1.2187472
0.6878130,0.6104300,0.0151327,1.2226204
0.6894825,0.6109720,0.0189078,1.2264341
0.6911519,0.6114498,0.0226277,1.2301847
0.6928214,0.6118620,0.0262884,1.2338685
0.6944908,0.6122076,0.0298857,1.2374824
0.6961603,0.6124857,0.0334160,1.2410236
0.6978297,0.6126959,0.0368757,1.2444896
0.6994992,0.6128377,0.0402616,1.2478785
0.7011686,0.6129110,0.0435709,1.2511886
0.7028381,0.6129161,0.0468009,1.2544186
0.7045075,0.6128532,0.0499494,1.2575678
0.7061770,0.6127229,0.0530145,1.2606357
0.7078464,0.6125260,0.0559947,1.2636223
0.7095159,0.6122636,0.0588886,1.2665281
0.7111853,0.6119368,0.0616955,1.2693539
0.7128548,0.6115471,0.0644148,1.2721011
0.7145242,0.6110960,0.0670465,1.2747711
0.7161937,0.6105853,0.0695907,1.2773661
0.7178631,0.6100170,0.0720482,1.2798884
0.7195326,0.6093931,0.0744198,1.2823407
0.7212020,0.6087159,0.0767069,1.2847260
0.7228715,0.6079877,0.0789113,1.2870475
0.7245409,0.6072111,0.0810349,1.2893087
0.7262104,0.6063886,0.0830802,1.2915132
0.7278798,0.6055230,0.0850499,1.2936647
0.7295492,0.6046170,0.0869471,1.2957671
0.7312187,0.6036735,0.0887751,1.2978242
0.7328881,0.6026954,0.0905376,1.2998399
0.7345576,0.6016857,0.0922385,1.3018180
0.7362270,0.6006473,0.0938821,1.3037620
0.7378965,0.5995834,0.0954727,1.3056757
0.7395659,0.5984967,0.0970151,1.3075624
0.7412354,0.5973905,0.0985141,1.3094255
0.7429048,0.5962676,0.0999749,1.3112679
0.7445743,0.5951311,0.1014027,1.3130928
0.7462437,0.5939837,0.1028028,1.3149030
0.7479132,0.5928284,0.1041808,1.3167013
0.7495826,0.5916680,0.1055423,1.3184902
0.7512521,0.5905051,0.1068930,1.3202725
0.7529215,0.5893423,0.1082386,1.3220509
0.7545910,0.5881822,0.1095849,1.3238281
0.7562604,0.5870272,0.1109376,1.3256069
0.7579299,0.5858795,0.1123026,1.3273902
0.7595993,0.5847413,0.1136853,1.3291812
0.7612688,0.5836145,0.1150916,1.3309831
0.7629382,0.5825012,0.1165269,1.3327996
0.7646077,0.5814030,0.1179966,1.3346343
0.7662771,0.5803214,0.1195059,1.3364911
0.7679466,0.5792580,0.1210601,1.3383743
0.7696160,0.5782140,0.1226639,1.3402880
0.7712855,0.5771904,0.1243220,1.3422366
0.7729549,0.5761882,0.1260390,1.3442247
0.7746244,0.5752081,0.1278191,1.3462568
0.7762938,0.5742508,0.1296662,1.3483372
0.7779633,0.5733167,0.1315840,1.3504703
0.7796327,0.5724061,0.1335758,1.3526605
0.7813022,0.5715189,0.1356448,1.3549116
0.7829716,0.5706553,0.1377936,1.3572275
0.7846411,0.5698148,0.1400246,1.3596115
0.7863105,0.5689973,0.1423399,1.3620669
0.7879800,0.5682020,0.1447411,1.3645964
0.7896494,0.5674284,0.1472296,1.3672024
0.7913189,0.5666756,0.1498063,1.3698869
0.7929883,0.5659426,0.1524718,1.3726513
0.7946578,0.5652283,0.1552262,1.3754968
0.7963272,0.5645317,0.1580694,1.3784241
0.7979967,0.5638512,0.1610008,1.3814334
0.7996661,0.5631855,0.1640194,1.3845245
0.8013356,0.5625331,0.1671239,1.3876968
0.8030050,0.5618923,0.1703126,1.3909493
0.8046745,0.5612614,0.1735834,1.3942804
0.8063439,0.5606388,0.1769339,1.3976882
0.8080134,0.5600224,0.1803613,1.4011707
0.8096828,0.5594106,0.1838626,1.4047250
0.8113523,0.5588012,0.1874343,1.4083483
0.8130217,0.5581924,0.1910727,1.4120373
0.8146912,0.5575822,0.1947737,1.4157883
0.8163606,0.5569687,0.1985331,1.4195974
0.8180301,0.5563496,0.2023463,1.4234605
0.8196995,0.5557232,0.2062084,1.4273731
0.8213689,0.5550874,0.2101145,1.4313306
0.8230384,0.5544403,0.2140592,1.4353281
0.8247078,0.5537798,0.2180373,1.4393605
0.8263773,0.5531042,0.2220430,1.4434229
0.8280467,0.5524116,0.2260707,1.4475097
0.8297162,0.5517001,0.2301146,1.4516156
0.8313856,0.5509681,0.2341686,1.4557352
0.8330551,0.5502140,0.2382269,1.4598630
0.8347245,0.5494360,0.2422832,1.4639933
0.8363940,0.5486328,0.2463317,1.4681207
0.8380634,0.5478030,0.2503662,1.4722396
0.8397329,0.5469451,0.2543806,1.4763446
0.8414023,0.5460580,0.2583690,1.4804305
0.8430718,0.5451405,0.2623254,1.4844919
0.8447412,0.5441917,0.2662440,1.4885237
0.8464107,0.5432106,0.2701190,1.4925210
0.8480801,0.5421965,0.2739450,1.4964791
0.8497496,0.5411485,0.2777165,1.5003935
0.8514190,0.5400662,0.2814282,1.5042598
0.8530885,0.5389491,0.2850751,1.5080740
0.8547579,0.5377968,0.2886525,1.5118323
0.8564274,0.5366091,0.2921557,1.5155314
0.8580968,0.5353859,0.2955804,1.5191680
0.8597663,0.5341270,0.2989226,1.5227394
0.8614357,0.5328327,0.3021786,1.5262432
0.8631052,0.5315031,0.3053448,1.5296773
0.8647746,0.5301385,0.3084183,1.5330401
0.8664441,0.5287392,0.3113961,1.5363303
0.8681135,0.5273058,0.3142758,1.5395470
0.8697830,0.5258389,0.3170553,1.5426899
0.8714524,0.5243391,0.3197329,1.5457589
0.8731219,0.5228071,0.3223071,1.5487545
0.8747913,0.5212437,0.3247769,1.5516775
0.8764608,0.5196499,0.3271417,1.5545292
0.8781302,0.5180266,0.3294011,1.5573113
0.8797997,0.5163749,0.3315553,1.5600259
0.8814691,0.5146956,0.3336048,1.5626754
0.8831386,0.5129901,0.3355503,1.5652627
0.8848080,0.5112594,0.3373930,1.5677908
0.8864775,0.5095046,0.3391347,1.5702631
0.8881469,0.5077271,0.3407771,1.5726833
0.8898164,0.5059279,0.3423225,1.5750550
0.8914858,0.5041084,0.3437736,1.5773823
0.8931553,0.5022697,0.3451332,1.5796691
0.8948247,0.5004132,0.3464048,1.5819194
0.8964942,0.4985399,0.3475918,1.5841370
0.8981636,0.4966512,0.3486981,1.5863259
0.8998331,0.4947482,0.3497278,1.5884897
0.9015025,0.4928320,0.3506855,1.5906318
0.9031720,0.4909038,0.3515756,1.5927555
0.9048414,0.4889647,0.3524031,1.5948638
0.9065109,0.4870157,0.3531732,1.5969595
0.9081803,0.4850577,0.3538910,1.5990449
0.9098497,0.4830918,0.3545620,1.6011222
0.9115192,0.4811187,0.3551919,1.6031934
0.9131886,0.4791393,0.3557863,1.6052601
0.9148581,0.4771543,0.3563511,1.6073239
0.9165275,0.4751644,0.3568923,1.6093861
0.9181970,0.4731701,0.3574157,1.6114479
0.9198664,0.4711720,0.3579275,1.6135105
0.9215359,0.4691704,0.3584336,1.6155751
0.9232053,0.4671658,0.3589401,1.6176427
0.9248748,0.4651584,0.3594530,1.6197146
0.9265442,0.4631484,0.3599783,1.6217921
0.9282137,0.4611358,0.3605217,1.6238767
0.9298831,0.4591208,0.3610891,1.6259701
0.9315526,0.4571031,0.3616861,1.6280743
0.9332220,0.4550827,0.3623182,1.6301913
0.9348915,0.4530593,0.3629907,1.6323235
0.9365609,0.4510325,0.3637088,1.6344737
0.9382304,0.4490021,0.3644773,1.6366448
0.9398998,0.4469674,0.3653011,1.6388398
0.9415693,0.4449281,0.3661846,1.6410623
0.9432387,0.4428833,0.3671319,1.6433159
0.9449082,0.4408326,0.3681469,1.6456041
0.9465776,0.4387750,0.3692333,1.6479308
0.9482471,0.4367099,0.3703943,1.6502999
0.9499165,0.4346364,0.3716330,1.6527152
0.9949917,0.3719856,0.4347468,1.7416449
0.9966611,0.3693156,0.4378076,1.7457065
0.9983306,0.3666178,0.4408688,1.7497868
1.0000000,0.3638927,0.4439234,1.7538803
