# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0200
# amplitude_cm   : 2.0
# n_waves        : 6
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 579
# arc_length_m   : 1.72937
# arc_length_cm  : 172.937
t,x_m,y_m,arc_length_m
0.1202003,0.0056712,-0.5850053,0.2266695
0.1218698,0.0085219,-0.5850356,0.2295203
0.1235392,0.0113129,-0.5850974,0.2323120
0.1252087,0.0140445,-0.5851916,0.2350452
0.1268781,0.0167172,-0.5853187,0.2377210
0.1285476,0.0193317,-0.5854792,0.2403403
0.1302170,0.0218888,-0.5856734,0.2429048
0.1318865,0.0243897,-0.5859013,0.2454160
0.1335559,0.0268357,-0.5861628,0.2478760
0.1352254,0.0292284,-0.5864575,0.2502868
0.1368948,0.0315696,-0.5867849,0.2526508
0.1385643,0.0338613,-0.5871442,0.2549705
0.1402337,0.0361056,-0.5875345,0.2572484
0.1419032,0.0383048,-0.5879546,0.2594874
0.1435726,0.0404614,-0.5884032,0.2616902
0.1452421,0.0425781,-0.5888787,0.2638597
0.1469115,0.0446577,-0.5893795,0.2659987
0.1485810,0.0467032,-0.5899036,0.2681102
0.1502504,0.0487175,-0.5904490,0.2701971
0.1519199,0.0507039,-0.5910134,0.2722622
0.1535893,0.0526656,-0.5915945,0.2743081
0.1552588,0.0546060,-0.5921896,0.2763377
0.1569282,0.0565285,-0.5927962,0.2783536
0.1585977,0.0584365,-0.5934113,0.2803584
0.1602671,0.0603336,-0.5940321,0.2823544
0.1619366,0.0622233,-0.5946555,0.2843442
0.1636060,0.0641090,-0.5952783,0.2863302
0.1652755,0.0659944,-0.5958974,0.2883146
0.1669449,0.0678830,-0.5965094,0.2902999
0.1686144,0.0697782,-0.5971109,0.2922883
0.1702838,0.0716835,-0.5976986,0.2942821
0.1719533,0.0736021,-0.5982689,0.2962838
0.1736227,0.0755376,-0.5988185,0.2982957
0.1752922,0.0774929,-0.5993438,0.3003204
0.1769616,0.0794713,-0.5998413,0.3023603
0.1786311,0.0814756,-0.6003077,0.3044182
0.1803005,0.0835089,-0.6007395,0.3064968
0.1819699,0.0855737,-0.6011334,0.3085989
0.1836394,0.0876726,-0.6014861,0.3107273
0.1853088,0.0898082,-0.6017943,0.3128849
0.1869783,0.0919825,-0.6020550,0.3150748
0.1886477,0.0941976,-0.6022651,0.3172998
0.1903172,0.0964555,-0.6024217,0.3195631
0.1919866,0.0987577,-0.6025222,0.3218676
0.1936561,0.1011058,-0.6025639,0.3242161
0.1953255,0.1035011,-0.6025443,0.3266114
0.1969950,0.1059446,-0.6024611,0.3290563
0.1986644,0.1084371,-0.6023124,0.3315532
0.2003339,0.1109792,-0.6020960,0.3341046
0.2020033,0.1135715,-0.6018105,0.3367125
0.2036728,0.1162140,-0.6014542,0.3393789
0.2053422,0.1189067,-0.6010258,0.3421055
0.2070117,0.1216494,-0.6005244,0.3448937
0.2086811,0.1244416,-0.5999491,0.3477445
0.2103506,0.1272826,-0.5992992,0.3506589
0.2120200,0.1301716,-0.5985746,0.3536374
0.2136895,0.1331073,-0.5977750,0.3566800
0.2153589,0.1360885,-0.5969006,0.3597869
0.2170284,0.1391138,-0.5959518,0.3629574
0.2186978,0.1421813,-0.5949292,0.3661908
0.2203673,0.1452892,-0.5938338,0.3694862
0.2220367,0.1484356,-0.5926667,0.3728420
0.2237062,0.1516181,-0.5914292,0.3762567
0.2253756,0.1548344,-0.5901230,0.3797281
0.2270451,0.1580821,-0.5887499,0.3832541
0.2287145,0.1613584,-0.5873120,0.3868321
0.2303840,0.1646607,-0.5858117,0.3904592
0.2320534,0.1679861,-0.5842515,0.3941325
0.2337229,0.1713317,-0.5826340,0.3978485
0.2353923,0.1746944,-0.5809623,0.4016038
0.2370618,0.1780711,-0.5792395,0.4053946
0.2387312,0.1814587,-0.5774688,0.4092171
0.2404007,0.1848540,-0.5756537,0.4130671
0.2420701,0.1882538,-0.5737978,0.4169405
0.2437396,0.1916550,-0.5719049,0.4208329
0.2454090,0.1950542,-0.5699788,0.4247399
0.2470785,0.1984483,-0.5680236,0.4286569
0.2487479,0.2018341,-0.5660432,0.4325793
0.2504174,0.2052085,-0.5640418,0.4365026
0.2520868,0.2085685,-0.5620236,0.4404221
0.2537563,0.2119110,-0.5599930,0.4443332
0.2554257,0.2152332,-0.5579540,0.4482311
0.2570952,0.2185323,-0.5559110,0.4521115
0.2587646,0.2218055,-0.5538684,0.4559698
0.2604341,0.2250502,-0.5518302,0.4598016
0.2621035,0.2282641,-0.5498008,0.4636027
0.2637730,0.2314449,-0.5477841,0.4673688
0.2654424,0.2345904,-0.5457843,0.4710962
0.2671119,0.2376986,-0.5438054,0.4747809
0.2687813,0.2407677,-0.5418510,0.4784194
0.2704508,0.2437960,-0.5399249,0.4820084
0.2721202,0.2467821,-0.5380308,0.4855446
0.2737896,0.2497248,-0.5361719,0.4890252
0.2754591,0.2526228,-0.5343515,0.4924476
0.2771285,0.2554754,-0.5325726,0.4958093
0.2787980,0.2582817,-0.5308380,0.4991084
0.2804674,0.2610412,-0.5291505,0.5023431
0.2821369,0.2637537,-0.5275123,0.5055119
0.2838063,0.2664190,-0.5259256,0.5086137
0.2854758,0.2690371,-0.5243924,0.5116477
0.2871452,0.2716083,-0.5229142,0.5146135
0.2888147,0.2741331,-0.5214926,0.5175110
0.2904841,0.2766120,-0.5201285,0.5203404
0.2921536,0.2790459,-0.5188229,0.5231024
0.2938230,0.2814357,-0.5175764,0.5257978
0.2954925,0.2837826,-0.5163891,0.5284280
0.2971619,0.2860880,-0.5152610,0.5309945
0.2988314,0.2883532,-0.5141920,0.5334993
0.3005008,0.2905798,-0.5131814,0.5359446
0.3021703,0.2927697,-0.5122282,0.5383329
0.3038397,0.2949247,-0.5113315,0.5406670
0.3055092,0.2970467,-0.5104896,0.5429499
0.3071786,0.2991379,-0.5097010,0.5451848
0.3088481,0.3012004,-0.5089635,0.5473752
0.3105175,0.3032365,-0.5082750,0.5495246
0.3121870,0.3052485,-0.5076329,0.5516366
0.3138564,0.3072388,-0.5070344,0.5537149
0.3155259,0.3092099,-0.5064766,0.5557634
0.3171953,0.3111641,-0.5059562,0.5577857
0.3188648,0.3131041,-0.5054699,0.5597857
0.3205342,0.3150322,-0.5050138,0.5617670
0.3222037,0.3169509,-0.5045843,0.5637333
0.3238731,0.3188628,-0.5041772,0.5656880
0.3255426,0.3207701,-0.5037885,0.5676345
0.3272120,0.3226754,-0.5034139,0.5695763
0.3288815,0.3245808,-0.5030488,0.5715164
0.3305509,0.3264887,-0.5026889,0.5734579
0.3322204,0.3284012,-0.5023294,0.5754039
0.3338898,0.3303204,-0.5019658,0.5773573
0.3355593,0.3322483,-0.5015932,0.5793208
0.3372287,0.3341866,-0.5012070,0.5812972
0.3388982,0.3361371,-0.5008022,0.5832893
0.3405676,0.3381014,-0.5003743,0.5852996
0.3422371,0.3400810,-0.4999185,0.5873310
0.3439065,0.3420771,-0.4994300,0.5893860
0.3455760,0.3440908,-0.4989043,0.5914673
0.3472454,0.3461233,-0.4983369,0.5935774
0.3489149,0.3481751,-0.4977233,0.5957191
0.3505843,0.3502471,-0.4970592,0.5978948
0.3522538,0.3523396,-0.4963406,0.6001073
0.3539232,0.3544530,-0.4955635,0.6023590
0.3555927,0.3565873,-0.4947240,0.6046525
0.3572621,0.3587425,-0.4938186,0.6069901
0.3589316,0.3609182,-0.4928439,0.6093742
0.3606010,0.3631141,-0.4917968,0.6118070
0.3622705,0.3653296,-0.4906743,0.6142906
0.3639399,0.3675638,-0.4894738,0.6168270
0.3656093,0.3698158,-0.4881929,0.6194177
0.3672788,0.3720845,-0.4868296,0.6220645
0.3689482,0.3743685,-0.4853820,0.6247686
0.3706177,0.3766665,-0.4838487,0.6275312
0.3722871,0.3789769,-0.4822285,0.6303531
0.3739566,0.3812978,-0.4805205,0.6332348
0.3756260,0.3836276,-0.4787241,0.6361767
0.3772955,0.3859643,-0.4768392,0.6391788
0.3789649,0.3883056,-0.4748658,0.6422409
0.3806344,0.3906496,-0.4728045,0.6453623
0.3823038,0.3929940,-0.4706559,0.6485423
0.3839733,0.3953363,-0.4684213,0.6517796
0.3856427,0.3976744,-0.4661020,0.6550729
0.3873122,0.4000057,-0.4636998,0.6584204
0.3889816,0.4023278,-0.4612168,0.6618199
0.3906511,0.4046382,-0.4586555,0.6652694
0.3923205,0.4069345,-0.4560184,0.6687661
0.3939900,0.4092143,-0.4533087,0.6723072
0.3956594,0.4114751,-0.4505297,0.6758898
0.3973289,0.4137145,-0.4476849,0.6795103
0.3989983,0.4159303,-0.4447781,0.6831653
0.4006678,0.4181203,-0.4418134,0.6868511
0.4023372,0.4202822,-0.4387952,0.6905638
0.4040067,0.4224142,-0.4357279,0.6942992
0.4056761,0.4245141,-0.4326164,0.6980530
0.4073456,0.4265805,-0.4294654,0.7018211
0.4090150,0.4286115,-0.4262802,0.7055988
0.4106845,0.4306058,-0.4230658,0.7093816
0.4123539,0.4325622,-0.4198276,0.7131648
0.4140234,0.4344796,-0.4165711,0.7169439
0.4156928,0.4363571,-0.4133016,0.7207141
0.4173623,0.4381940,-0.4100248,0.7244707
0.4190317,0.4399900,-0.4067462,0.7282089
0.4207012,0.4417448,-0.4034714,0.7319243
0.4223706,0.4434585,-0.4002059,0.7356121
0.4240401,0.4451315,-0.3969552,0.7392680
0.4257095,0.4467641,-0.3937248,0.7428876
0.4273790,0.4483573,-0.3905198,0.7464668
0.4290484,0.4499121,-0.3873455,0.7500013
0.4307179,0.4514299,-0.3842070,0.7534876
0.4323873,0.4529122,-0.3811090,0.7569220
0.4340568,0.4543610,-0.3780562,0.7603012
0.4357262,0.4557784,-0.3750529,0.7636222
0.4373957,0.4571668,-0.3721032,0.7668822
0.4390651,0.4585288,-0.3692111,0.7700790
0.4407346,0.4598673,-0.3663799,0.7732106
0.4424040,0.4611854,-0.3636129,0.7762755
0.4440735,0.4624866,-0.3609129,0.7792727
0.4457429,0.4637743,-0.3582822,0.7822017
0.4474124,0.4650524,-0.3557230,0.7850623
0.4490818,0.4663247,-0.3532367,0.7878552
0.4507513,0.4675952,-0.3508244,0.7905816
0.4524207,0.4688683,-0.3484869,0.7932434
0.4540902,0.4701482,-0.3462243,0.7958429
0.4557596,0.4714393,-0.3440363,0.7983834
0.4574290,0.4727459,-0.3419221,0.8008688
0.4590985,0.4740724,-0.3398803,0.8033036
0.4607679,0.4754234,-0.3379091,0.8056933
0.4624374,0.4768029,-0.3360062,0.8080437
0.4641068,0.4782153,-0.3341687,0.8103613
0.4657763,0.4796645,-0.3323933,0.8126531
0.4674457,0.4811544,-0.3306760,0.8149266
0.4691152,0.4826886,-0.3290126,0.8171895
0.4707846,0.4842704,-0.3273984,0.8194496
0.4724541,0.4859028,-0.3258281,0.8217146
0.4741235,0.4875884,-0.3242962,0.8239923
0.4757930,0.4893294,-0.3227969,0.8262899
0.4774624,0.4911275,-0.3213238,0.8286144
0.4791319,0.4929841,-0.3198706,0.8309721
0.4808013,0.4948997,-0.3184305,0.8333686
0.4824708,0.4968747,-0.3169968,0.8358091
0.4841402,0.4989086,-0.3155627,0.8382978
0.4858097,0.5010004,-0.3141210,0.8408383
0.4874791,0.5031486,-0.3126652,0.8434333
0.4891486,0.5053510,-0.3111883,0.8460850
0.4908180,0.5076047,-0.3096838,0.8487948
0.4924875,0.5099064,-0.3081454,0.8515633
0.4941569,0.5122521,-0.3065671,0.8543905
0.4958264,0.5146374,-0.3049433,0.8572760
0.4974958,0.5170571,-0.3032689,0.8602186
0.4991653,0.5195058,-0.3015390,0.8632167
0.5008347,0.5219776,-0.2997496,0.8662682
0.5025042,0.5244662,-0.2978971,0.8693706
0.5041736,0.5269649,-0.2959785,0.8725210
0.5058431,0.5294670,-0.2939915,0.8757161
0.5075125,0.5319654,-0.2919344,0.8789523
0.5091820,0.5344529,-0.2898063,0.8822260
0.5108514,0.5369224,-0.2876069,0.8855329
0.5125209,0.5393666,-0.2853363,0.8888690
0.5141903,0.5417785,-0.2829957,0.8922299
0.5158598,0.5441510,-0.2805866,0.8956112
0.5175292,0.5464774,-0.2781110,0.8990083
0.5191987,0.5487513,-0.2755719,0.9024168
0.5208681,0.5509663,-0.2729722,0.9058321
0.5225376,0.5531167,-0.2703158,0.9092499
0.5242070,0.5551971,-0.2676066,0.9126656
0.5258765,0.5572024,-0.2648491,0.9160752
0.5275459,0.5591280,-0.2620480,0.9194743
0.5292154,0.5609701,-0.2592083,0.9228592
0.5308848,0.5627250,-0.2563350,0.9262260
0.5325543,0.5643897,-0.2534335,0.9295711
0.5342237,0.5659616,-0.2505092,0.9328912
0.5358932,0.5674390,-0.2475673,0.9361832
0.5375626,0.5688202,-0.2446132,0.9394442
0.5392321,0.5701043,-0.2416523,0.9426716
0.5409015,0.5712911,-0.2386896,0.9458631
0.5425710,0.5723805,-0.2357302,0.9490167
0.5442404,0.5733731,-0.2327788,0.9521305
0.5459098,0.5742699,-0.2298401,0.9552030
0.5475793,0.5750724,-0.2269184,0.9582329
0.5492487,0.5757824,-0.2240177,0.9612193
0.5509182,0.5764023,-0.2211417,0.9641613
0.5525876,0.5769347,-0.2182938,0.9670585
0.5542571,0.5773825,-0.2154772,0.9699105
0.5559265,0.5777490,-0.2126945,0.9727173
0.5575960,0.5780379,-0.2099480,0.9754788
0.5592654,0.5782529,-0.2072398,0.9781956
0.5609349,0.5783981,-0.2045715,0.9808679
0.5626043,0.5784778,-0.2019442,0.9834964
0.5642738,0.5784965,-0.1993589,0.9860818
0.5659432,0.5784588,-0.1968159,0.9886250
0.5676127,0.5783694,-0.1943155,0.9911270
0.5692821,0.5782331,-0.1918573,0.9935890
0.5709516,0.5780548,-0.1894409,0.9960120
0.5726210,0.5778395,-0.1870652,0.9983974
0.5742905,0.5775922,-0.1847290,1.0007466
0.5759599,0.5773179,-0.1824308,1.0030611
0.5776294,0.5770215,-0.1801687,1.0053426
0.5792988,0.5767080,-0.1779406,1.0075926
0.5809683,0.5763823,-0.1757441,1.0098132
0.5826377,0.5760490,-0.1735765,1.0120062
0.5843072,0.5757130,-0.1714351,1.0141738
0.5859766,0.5753788,-0.1693167,1.0163184
0.5876461,0.5750508,-0.1672181,1.0184425
0.5893155,0.5747333,-0.1651360,1.0205487
0.5909850,0.5744305,-0.1630667,1.0226400
0.5926544,0.5741463,-0.1610068,1.0247195
0.5943239,0.5738844,-0.1589523,1.0267906
0.5959933,0.5736485,-0.1568995,1.0288569
0.5976628,0.5734418,-0.1548445,1.0309222
0.5993322,0.5732675,-0.1527835,1.0329906
0.6010017,0.5731284,-0.1507124,1.0350663
0.6026711,0.5730272,-0.1486276,1.0371536
0.6043406,0.5729664,-0.1465250,1.0392571
0.6060100,0.5729480,-0.1444010,1.0413812
0.6076795,0.5729740,-0.1422518,1.0435305
0.6093489,0.5730460,-0.1400739,1.0457097
0.6110184,0.5731653,-0.1378636,1.0479231
0.6126878,0.5733332,-0.1356178,1.0501752
0.6143573,0.5735504,-0.1333332,1.0524701
0.6160267,0.5738175,-0.1310067,1.0548118
0.6176962,0.5741348,-0.1286356,1.0572041
0.6193656,0.5745024,-0.1262172,1.0596503
0.6210351,0.5749200,-0.1237490,1.0621536
0.6227045,0.5753873,-0.1212289,1.0647166
0.6243740,0.5759034,-0.1186549,1.0673419
0.6260434,0.5764675,-0.1160253,1.0700313
0.6277129,0.5770784,-0.1133386,1.0727866
0.6293823,0.5777346,-0.1105937,1.0756088
0.6310518,0.5784346,-0.1077896,1.0784990
0.6327212,0.5791765,-0.1049256,1.0814575
0.6343907,0.5799583,-0.1020015,1.0844843
0.6360601,0.5807777,-0.0990171,1.0875791
0.6377295,0.5816324,-0.0959727,1.0907412
0.6393990,0.5825199,-0.0928688,1.0939696
0.6410684,0.5834374,-0.0897060,1.0972627
0.6427379,0.5843821,-0.0864856,1.1006189
0.6444073,0.5853510,-0.0832087,1.1040360
0.6460768,0.5863411,-0.0798771,1.1075116
0.6477462,0.5873492,-0.0764925,1.1110431
0.6494157,0.5883721,-0.0730572,1.1146275
0.6510851,0.5894064,-0.0695734,1.1182616
0.6527546,0.5904488,-0.0660438,1.1219419
0.6544240,0.5914959,-0.0624712,1.1256648
0.6560935,0.5925441,-0.0588586,1.1294264
0.6577629,0.5935902,-0.0552094,1.1332226
0.6594324,0.5946307,-0.0515269,1.1370493
0.6611018,0.5956621,-0.0478147,1.1409020
0.6627713,0.5966810,-0.0440766,1.1447765
0.6644407,0.5976842,-0.0403165,1.1486681
0.6661102,0.5986682,-0.0365384,1.1525723
0.6677796,0.5996301,-0.0327464,1.1564844
0.6694491,0.6005664,-0.0289447,1.1603997
0.6711185,0.6014744,-0.0251377,1.1643135
0.6727880,0.6023510,-0.0213295,1.1682213
0.6744574,0.6031934,-0.0175246,1.1721183
0.6761269,0.6039989,-0.0137273,1.1760001
0.6777963,0.6047650,-0.0099419,1.1798622
0.6794658,0.6054893,-0.0061729,1.1837002
0.6811352,0.6061695,-0.0024243,1.1875100
0.6828047,0.6068036,0.0012995,1.1912874
0.6844741,0.6073896,0.0049945,1.1950286
0.6861436,0.6079257,0.0086566,1.1987297
0.6878130,0.6084104,0.0122820,1.2023874
0.6894825,0.6088423,0.0158670,1.2059983
0.6911519,0.6092201,0.0194078,1.2095592
0.6928214,0.6095429,0.0229012,1.2130675
0.6944908,0.6098099,0.0263440,1.2165206
0.6961603,0.6100203,0.0297330,1.2199161
0.6978297,0.6101736,0.0330655,1.2232522
0.6994992,0.6102698,0.0363389,1.2265270
0.7011686,0.6103086,0.0395510,1.2297393
0.7028381,0.6102901,0.0426995,1.2328879
0.7045075,0.6102147,0.0457827,1.2359720
0.7061770,0.6100828,0.0487991,1.2389913
0.7078464,0.6098950,0.0517474,1.2419455
0.7095159,0.6096522,0.0546265,1.2448349
0.7111853,0.6093552,0.0574358,1.2476599
0.7128548,0.6090054,0.0601749,1.2504212
0.7145242,0.6086038,0.0628437,1.2531201
0.7161937,0.6081519,0.0654424,1.2557577
0.7178631,0.6076513,0.0679714,1.2583358
0.7195326,0.6071037,0.0704315,1.2608561
0.7212020,0.6065108,0.0728237,1.2633207
0.7228715,0.6058745,0.0751495,1.2657320
0.7245409,0.6051969,0.0774104,1.2680923
0.7262104,0.6044799,0.0796084,1.2704042
0.7278798,0.6037258,0.0817456,1.2726705
0.7295492,0.6029368,0.0838245,1.2748941
0.7312187,0.6021152,0.0858476,1.2770777
0.7328881,0.6012633,0.0878181,1.2792244
0.7345576,0.6003835,0.0897389,1.2813371
0.7362270,0.5994781,0.0916134,1.2834189
0.7378965,0.5985496,0.0934452,1.2854725
0.7395659,0.5976004,0.0952380,1.2875012
0.7412354,0.5966329,0.0969958,1.2895076
0.7429048,0.5956494,0.0987225,1.2914947
0.7445743,0.5946523,0.1004223,1.2934654
0.7462437,0.5936440,0.1020996,1.2954224
0.7479132,0.5926267,0.1037587,1.2973686
0.7495826,0.5916027,0.1054041,1.2993067
0.7512521,0.5905740,0.1070404,1.3012394
0.7529215,0.5895428,0.1086721,1.3031696
0.7545910,0.5885112,0.1103038,1.3051002
0.7562604,0.5874809,0.1119402,1.3070338
0.7579299,0.5864538,0.1135857,1.3089736
0.7595993,0.5854317,0.1152449,1.3109223
0.7612688,0.5844162,0.1169223,1.3128832
0.7629382,0.5834087,0.1186223,1.3148593
0.7646077,0.5824106,0.1203492,1.3168539
0.7662771,0.5814232,0.1221072,1.3188702
0.7679466,0.5804477,0.1239003,1.3209115
0.7696160,0.5794850,0.1257325,1.3229812
0.7712855,0.5785360,0.1276074,1.3250826
0.7729549,0.5776015,0.1295287,1.3272191
0.7746244,0.5766820,0.1314997,1.3293941
0.7762938,0.5757781,0.1335236,1.3316106
0.7779633,0.5748900,0.1356032,1.3338719
0.7796327,0.5740181,0.1377413,1.3361810
0.7813022,0.5731622,0.1399403,1.3385406
0.7829716,0.5723225,0.1422023,1.3409535
0.7846411,0.5714987,0.1445292,1.3434219
0.7863105,0.5706905,0.1469227,1.3459482
0.7879800,0.5698974,0.1493841,1.3485342
0.7896494,0.5691190,0.1519144,1.3511815
0.7913189,0.5683545,0.1545143,1.3538915
0.7929883,0.5676032,0.1571843,1.3566651
0.7946578,0.5668642,0.1599245,1.3595032
0.7963272,0.5661366,0.1627347,1.3624061
0.7979967,0.5654192,0.1656145,1.3653739
0.7996661,0.5647109,0.1685630,1.3684064
0.8013356,0.5640106,0.1715793,1.3715028
0.8030050,0.5633169,0.1746618,1.3746625
0.8046745,0.5626284,0.1778090,1.3778841
0.8063439,0.5619437,0.1810188,1.3811661
0.8080134,0.5612614,0.1842892,1.3845069
0.8096828,0.5605799,0.1876174,1.3879042
0.8113523,0.5598978,0.1910009,1.3913557
0.8130217,0.5592134,0.1944365,1.3948589
0.8146912,0.5585251,0.1979212,1.3984108
0.8163606,0.5578314,0.2014512,1.4020084
0.8180301,0.5571306,0.2050232,1.4056484
0.8196995,0.5564212,0.2086330,1.4093273
0.8213689,0.5557016,0.2122768,1.4130415
0.8230384,0.5549701,0.2159503,1.4167871
0.8247078,0.5542252,0.2196491,1.4205602
0.8263773,0.5534655,0.2233687,1.4243566
0.8280467,0.5526894,0.2271047,1.4281723
0.8297162,0.5518956,0.2308522,1.4320030
0.8313856,0.5510825,0.2346065,1.4358444
0.8330551,0.5502490,0.2383628,1.4396920
0.8347245,0.5493937,0.2421163,1.4435417
0.8363940,0.5485154,0.2458620,1.4473890
0.8380634,0.5476130,0.2495951,1.4512296
0.8397329,0.5466855,0.2533107,1.4550592
0.8414023,0.5457319,0.2570040,1.4588737
0.8430718,0.5447512,0.2606703,1.4626688
0.8447412,0.5437426,0.2643048,1.4664407
0.8464107,0.5427055,0.2679030,1.4701854
0.8480801,0.5416391,0.2714604,1.4738992
0.8497496,0.5405429,0.2749726,1.4775785
0.8514190,0.5394165,0.2784355,1.4812200
0.8530885,0.5382595,0.2818450,1.4848204
0.8547579,0.5370715,0.2851972,1.4883769
0.8564274,0.5358524,0.2884884,1.4918867
0.8580968,0.5346021,0.2917153,1.4953473
0.8597663,0.5333206,0.2948745,1.4987565
0.8614357,0.5320078,0.2979630,1.5021124
0.8631052,0.5306641,0.3009781,1.5054134
0.8647746,0.5292895,0.3039172,1.5086581
0.8664441,0.5278845,0.3067781,1.5118453
0.8681135,0.5264493,0.3095587,1.5149745
0.8697830,0.5249845,0.3122574,1.5180452
0.8714524,0.5234906,0.3148728,1.5210571
0.8731219,0.5219681,0.3174037,1.5240107
0.8747913,0.5204178,0.3198493,1.5269063
0.8764608,0.5188403,0.3222091,1.5297447
0.8781302,0.5172364,0.3244827,1.5325271
0.8797997,0.5156069,0.3266702,1.5352549
0.8814691,0.5139526,0.3287721,1.5379297
0.8831386,0.5122744,0.3307889,1.5405534
0.8848080,0.5105733,0.3327216,1.5431281
0.8864775,0.5088501,0.3345715,1.5456562
0.8881469,0.5071059,0.3363400,1.5481401
0.8898164,0.5053415,0.3380289,1.5505826
0.8914858,0.5035581,0.3396404,1.5529863
0.8931553,0.5017565,0.3411768,1.5553540
0.8948247,0.4999377,0.3426406,1.5576887
0.8964942,0.4981028,0.3440347,1.5599932
0.8981636,0.4962526,0.3453623,1.5622703
0.8998331,0.4943881,0.3466265,1.5645230
0.9015025,0.4925103,0.3478309,1.5667538
0.9031720,0.4906201,0.3489792,1.5689655
0.9048414,0.4887182,0.3500752,1.5711606
0.9065109,0.4868055,0.3511232,1.5733415
0.9081803,0.4848829,0.3521271,1.5755105
0.9098497,0.4829510,0.3530915,1.5776697
0.9115192,0.4810105,0.3540207,1.5798212
0.9131886,0.4790622,0.3549193,1.5819668
0.9148581,0.4771064,0.3557921,1.5841085
0.9165275,0.4751439,0.3566436,1.5862478
0.9181970,0.4731750,0.3574787,1.5883864
0.9198664,0.4712002,0.3583021,1.5905260
0.9215359,0.4692198,0.3591187,1.5926682
0.9232053,0.4672341,0.3599333,1.5948145
0.9248748,0.4652432,0.3607507,1.5969667
0.9265442,0.4632474,0.3615756,1.5991262
