# Sinusoidal end-effector reference trajectory
# amplitude_m    : 0.0250
# amplitude_cm   : 2.5
# n_waves        : 9
# ws_centre_m    : (0.42562, -0.24573)
# n_points       : 559
# arc_length_m   : 1.84565
# arc_length_cm  : 184.565
t,x_m,y_m,arc_length_m
0.0951586,-0.0361892,-0.5818146,0.1860847
0.0968280,-0.0347946,-0.5831679,0.1880280
0.0984975,-0.0335107,-0.5846005,0.1899517
0.1001669,-0.0323241,-0.5861043,0.1918673
0.1018364,-0.0312205,-0.5876703,0.1937830
0.1035058,-0.0301849,-0.5892885,0.1957043
0.1051753,-0.0292020,-0.5909487,0.1976336
0.1068447,-0.0282558,-0.5926396,0.1995712
0.1085142,-0.0273303,-0.5943497,0.2015157
0.1101836,-0.0264093,-0.5960669,0.2034643
0.1118531,-0.0254767,-0.5977788,0.2054138
0.1135225,-0.0245163,-0.5994730,0.2073612
0.1151920,-0.0235127,-0.6011368,0.2093043
0.1168614,-0.0224505,-0.6027575,0.2112420
0.1185309,-0.0213151,-0.6043226,0.2131756
0.1202003,-0.0200927,-0.6058198,0.2151085
0.1218698,-0.0187700,-0.6072373,0.2170472
0.1235392,-0.0173351,-0.6085635,0.2190012
0.1252087,-0.0157766,-0.6097875,0.2209829
0.1268781,-0.0140847,-0.6108992,0.2230073
0.1285476,-0.0122505,-0.6118890,0.2250915
0.1302170,-0.0102666,-0.6127483,0.2272535
0.1318865,-0.0081269,-0.6134695,0.2295114
0.1335559,-0.0058266,-0.6140457,0.2318829
0.1352254,-0.0033623,-0.6144716,0.2343836
0.1368948,-0.0007323,-0.6147425,0.2370276
0.1385643,0.0020639,-0.6148553,0.2398261
0.1402337,0.0050252,-0.6148078,0.2427878
0.1419032,0.0081491,-0.6145994,0.2459186
0.1435726,0.0114317,-0.6142306,0.2492219
0.1452421,0.0148677,-0.6137030,0.2526981
0.1469115,0.0184504,-0.6130199,0.2563454
0.1485810,0.0221720,-0.6121855,0.2601593
0.1502504,0.0260233,-0.6112053,0.2641334
0.1519199,0.0299942,-0.6100862,0.2682590
0.1535893,0.0340735,-0.6088361,0.2725255
0.1552588,0.0382491,-0.6074640,0.2769208
0.1569282,0.0425081,-0.6059799,0.2814310
0.1585977,0.0468370,-0.6043947,0.2860410
0.1602671,0.0512217,-0.6027203,0.2907345
0.1619366,0.0556476,-0.6009693,0.2954942
0.1636060,0.0600998,-0.5991548,0.3003020
0.1652755,0.0645635,-0.5972907,0.3051393
0.1669449,0.0690235,-0.5953910,0.3099870
0.1686144,0.0734650,-0.5934703,0.3148260
0.1702838,0.0778733,-0.5915431,0.3196371
0.1719533,0.0822341,-0.5896243,0.3244014
0.1736227,0.0865335,-0.5877282,0.3291004
0.1752922,0.0907583,-0.5858693,0.3337161
0.1769616,0.0948962,-0.5840616,0.3382316
0.1786311,0.0989354,-0.5823187,0.3426308
0.1803005,0.1028653,-0.5806533,0.3468990
0.1819699,0.1066763,-0.5790779,0.3510228
0.1836394,0.1103597,-0.5776036,0.3549902
0.1853088,0.1139082,-0.5762409,0.3587914
0.1869783,0.1173157,-0.5749992,0.3624181
0.1886477,0.1205773,-0.5738866,0.3658642
0.1903172,0.1236896,-0.5729102,0.3691261
0.1919866,0.1266503,-0.5720756,0.3722022
0.1936561,0.1294588,-0.5713872,0.3750938
0.1953255,0.1321155,-0.5708479,0.3778048
0.1969950,0.1346225,-0.5704591,0.3803417
0.1986644,0.1369828,-0.5702208,0.3827141
0.2003339,0.1392012,-0.5701315,0.3849342
0.2020033,0.1412834,-0.5701883,0.3870171
0.2036728,0.1432362,-0.5703868,0.3889801
0.2053422,0.1450679,-0.5707209,0.3908419
0.2070117,0.1467873,-0.5711835,0.3926225
0.2086811,0.1484047,-0.5717659,0.3943415
0.2103506,0.1499307,-0.5724583,0.3960173
0.2120200,0.1513771,-0.5732496,0.3976660
0.2136895,0.1527560,-0.5741275,0.3993006
0.2153589,0.1540801,-0.5750789,0.4009311
0.2170284,0.1553624,-0.5760897,0.4025639
0.2186978,0.1566164,-0.5771451,0.4042029
0.2203673,0.1578555,-0.5782296,0.4058496
0.2220367,0.1590932,-0.5793272,0.4075038
0.2237062,0.1603427,-0.5804216,0.4091649
0.2253756,0.1616173,-0.5814963,0.4108321
0.2270451,0.1629296,-0.5825347,0.4125055
0.2287145,0.1642919,-0.5835203,0.4141870
0.2303840,0.1657158,-0.5844367,0.4158803
0.2320534,0.1672123,-0.5852682,0.4175923
0.2337229,0.1687916,-0.5859994,0.4193326
0.2353923,0.1704628,-0.5866156,0.4211138
0.2370618,0.1722343,-0.5871031,0.4229511
0.2387312,0.1741133,-0.5874489,0.4248617
0.2404007,0.1761059,-0.5876412,0.4268636
0.2420701,0.1782172,-0.5876696,0.4289751
0.2437396,0.1804509,-0.5875246,0.4312135
0.2454090,0.1828097,-0.5871984,0.4335947
0.2470785,0.1852948,-0.5866846,0.4361324
0.2487479,0.1879064,-0.5859783,0.4388378
0.2504174,0.1906434,-0.5850763,0.4417196
0.2520868,0.1935034,-0.5839768,0.4447837
0.2537563,0.1964830,-0.5826800,0.4480332
0.2554257,0.1995776,-0.5811876,0.4514689
0.2570952,0.2027814,-0.5795030,0.4550886
0.2587646,0.2060877,-0.5776312,0.4588880
0.2604341,0.2094890,-0.5755790,0.4628605
0.2621035,0.2129767,-0.5733544,0.4669972
0.2637730,0.2165416,-0.5709673,0.4712875
0.2654424,0.2201737,-0.5684289,0.4757188
0.2671119,0.2238626,-0.5657514,0.4802769
0.2687813,0.2275975,-0.5629487,0.4849464
0.2704508,0.2313669,-0.5600355,0.4897104
0.2721202,0.2351593,-0.5570276,0.4945509
0.2737896,0.2389632,-0.5539416,0.4994491
0.2754591,0.2427669,-0.5507947,0.5043858
0.2771285,0.2465587,-0.5476048,0.5093409
0.2787980,0.2503275,-0.5443902,0.5142944
0.2804674,0.2540621,-0.5411692,0.5192262
0.2821369,0.2577519,-0.5379604,0.5241161
0.2838063,0.2613869,-0.5347820,0.5289447
0.2854758,0.2649577,-0.5316523,0.5336929
0.2871452,0.2684554,-0.5285887,0.5383426
0.2888147,0.2718721,-0.5256084,0.5428764
0.2904841,0.2752006,-0.5227276,0.5472785
0.2921536,0.2784347,-0.5199616,0.5515341
0.2938230,0.2815692,-0.5173247,0.5556302
0.2954925,0.2845997,-0.5148299,0.5595555
0.2971619,0.2875230,-0.5124890,0.5633006
0.2988314,0.2903369,-0.5103123,0.5668582
0.3005008,0.2930402,-0.5083085,0.5702232
0.3021703,0.2956329,-0.5064847,0.5733931
0.3038397,0.2981158,-0.5048463,0.5763678
0.3055092,0.3004910,-0.5033971,0.5791502
0.3071786,0.3027613,-0.5021389,0.5817458
0.3088481,0.3049305,-0.5010717,0.5841634
0.3105175,0.3070035,-0.5001936,0.5864147
0.3121870,0.3089858,-0.4995012,0.5885144
0.3138564,0.3108838,-0.4989889,0.5904803
0.3155259,0.3127043,-0.4986495,0.5923322
0.3171953,0.3144550,-0.4984742,0.5940916
0.3188648,0.3161440,-0.4984523,0.5957808
0.3205342,0.3177798,-0.4985718,0.5974209
0.3222037,0.3193712,-0.4988192,0.5990314
0.3238731,0.3209271,-0.4991796,0.6006286
0.3255426,0.3224569,-0.4996370,0.6022253
0.3272120,0.3239696,-0.5001742,0.6038305
0.3288815,0.3254743,-0.5007734,0.6054501
0.3305509,0.3269799,-0.5014156,0.6070870
0.3322204,0.3284951,-0.5020816,0.6087421
0.3338898,0.3300281,-0.5027518,0.6104152
0.3355593,0.3315867,-0.5034061,0.6121055
0.3372287,0.3331782,-0.5040245,0.6138130
0.3388982,0.3348093,-0.5045873,0.6155384
0.3405676,0.3364859,-0.5050749,0.6172845
0.3422371,0.3382134,-0.5054682,0.6190562
0.3439065,0.3399962,-0.5057491,0.6208610
0.3455760,0.3418380,-0.5059000,0.6227090
0.3472454,0.3437417,-0.5059045,0.6246127
0.3489149,0.3457091,-0.5057472,0.6265864
0.3505843,0.3477415,-0.5054142,0.6286458
0.3522538,0.3498389,-0.5048930,0.6308070
0.3539232,0.3520006,-0.5041726,0.6330856
0.3555927,0.3542252,-0.5032438,0.6354964
0.3572621,0.3565103,-0.5020990,0.6380521
0.3589316,0.3588527,-0.5007327,0.6407639
0.3606010,0.3612486,-0.4991410,0.6436403
0.3622705,0.3636933,-0.4973222,0.6466874
0.3639399,0.3661817,-0.4952764,0.6499088
0.3656093,0.3687081,-0.4930058,0.6533056
0.3672788,0.3712662,-0.4905146,0.6568764
0.3689482,0.3738496,-0.4878087,0.6606174
0.3706177,0.3764512,-0.4848962,0.6645226
0.3722871,0.3790640,-0.4817869,0.6685840
0.3739566,0.3816807,-0.4784922,0.6727914
0.3756260,0.3842942,-0.4750254,0.6771330
0.3772955,0.3868974,-0.4714011,0.6815952
0.3789649,0.3894831,-0.4676355,0.6861631
0.3806344,0.3920447,-0.4637460,0.6908204
0.3823038,0.3945757,-0.4597509,0.6955498
0.3839733,0.3970704,-0.4556698,0.7003330
0.3856427,0.3995232,-0.4515227,0.7051511
0.3873122,0.4019292,-0.4473305,0.7099847
0.3889816,0.4042845,-0.4431143,0.7148142
0.3906511,0.4065853,-0.4388953,0.7196197
0.3923205,0.4088292,-0.4346950,0.7243819
0.3939900,0.4110142,-0.4305343,0.7290813
0.3956594,0.4131392,-0.4264341,0.7336995
0.3973289,0.4152042,-0.4224145,0.7382185
0.3989983,0.4172098,-0.4184948,0.7426215
0.4006678,0.4191575,-0.4146933,0.7468930
0.4023372,0.4210499,-0.4110272,0.7510186
0.4040067,0.4228902,-0.4075125,0.7549860
0.4056761,0.4246824,-0.4041636,0.7587843
0.4073456,0.4264315,-0.4009932,0.7624052
0.4090150,0.4281431,-0.3980124,0.7658424
0.4106845,0.4298232,-0.3952305,0.7690923
0.4123539,0.4314786,-0.3926547,0.7721542
0.4140234,0.4331166,-0.3902902,0.7750307
0.4156928,0.4347448,-0.3881401,0.7777276
0.4173623,0.4363710,-0.3862057,0.7802548
0.4190317,0.4380032,-0.3844856,0.7826261
0.4207012,0.4396497,-0.3829766,0.7848595
0.4223706,0.4413184,-0.3816734,0.7869767
0.4240401,0.4430171,-0.3805684,0.7890032
0.4257095,0.4447535,-0.3796523,0.7909664
0.4273790,0.4465346,-0.3789135,0.7928947
0.4290484,0.4483671,-0.3783389,0.7948152
0.4307179,0.4502568,-0.3779134,0.7967522
0.4323873,0.4522089,-0.3776204,0.7987262
0.4340568,0.4542277,-0.3774422,0.8007528
0.4357262,0.4563163,-0.3773593,0.8028431
0.4373957,0.4584770,-0.3773517,0.8050038
0.4390651,0.4607108,-0.3773982,0.8072380
0.4407346,0.4630174,-0.3774772,0.8095460
0.4424040,0.4653954,-0.3775665,0.8119256
0.4440735,0.4678418,-0.3776439,0.8143733
0.4457429,0.4703526,-0.3776871,0.8168845
0.4474124,0.4729221,-0.3776743,0.8194540
0.4490818,0.4755435,-0.3775842,0.8220769
0.4507513,0.4782084,-0.3773962,0.8247485
0.4524207,0.4809075,-0.3770908,0.8274647
0.4540902,0.4836299,-0.3766499,0.8302227
0.4557596,0.4863639,-0.3760566,0.8330203
0.4574290,0.4890967,-0.3752960,0.8358569
0.4590985,0.4918145,-0.3743549,0.8387331
0.4607679,0.4945031,-0.3732222,0.8416506
0.4624374,0.4971474,-0.3718889,0.8446120
0.4641068,0.4997323,-0.3703485,0.8476210
0.4657763,0.5022422,-0.3685967,0.8506818
0.4674457,0.5046618,-0.3666321,0.8537986
0.4691152,0.5069760,-0.3644552,0.8569757
0.4707846,0.5091704,-0.3620696,0.8602171
0.4724541,0.5112312,-0.3594811,0.8635258
0.4741235,0.5131456,-0.3566979,0.8669039
0.4757930,0.5149023,-0.3537305,0.8703522
0.4774624,0.5164910,-0.3505917,0.8738702
0.4791319,0.5179037,-0.3472962,0.8774557
0.4808013,0.5191338,-0.3438604,0.8811050
0.4824708,0.5201770,-0.3403024,0.8848128
0.4841402,0.5210311,-0.3366414,0.8885722
0.4858097,0.5216965,-0.3328976,0.8923746
0.4874791,0.5221756,-0.3290919,0.8962104
0.4891486,0.5224736,-0.3252454,0.9000684
0.4908180,0.5225980,-0.3213793,0.9039365
0.4924875,0.5225589,-0.3175145,0.9078015
0.4941569,0.5223685,-0.3136711,0.9116496
0.4958264,0.5220414,-0.3098683,0.9154665
0.4974958,0.5215943,-0.3061239,0.9192375
0.4991653,0.5210456,-0.3024543,0.9229479
0.5008347,0.5204156,-0.2988739,0.9265832
0.5025042,0.5197257,-0.2953953,0.9301296
0.5041736,0.5189985,-0.2920287,0.9335739
0.5058431,0.5182573,-0.2887821,0.9369040
0.5075125,0.5175260,-0.2856611,0.9401095
0.5091820,0.5168283,-0.2826688,0.9431821
0.5108514,0.5161879,-0.2798060,0.9461157
0.5125209,0.5156278,-0.2770709,0.9489075
0.5141903,0.5151700,-0.2744596,0.9515586
0.5158598,0.5148354,-0.2719661,0.9540745
0.5175292,0.5146434,-0.2695823,0.9564660
0.5191987,0.5146115,-0.2672983,0.9587502
0.5208681,0.5147554,-0.2651028,0.9609505
0.5225376,0.5150883,-0.2629831,0.9630961
0.5242070,0.5156214,-0.2609255,0.9652217
0.5258765,0.5163631,-0.2589156,0.9673640
0.5275459,0.5173195,-0.2569385,0.9695604
0.5292154,0.5184939,-0.2549789,0.9718448
0.5308848,0.5198871,-0.2530220,0.9742470
0.5325543,0.5214972,-0.2510529,0.9767906
0.5342237,0.5233199,-0.2490575,0.9794932
0.5358932,0.5253482,-0.2470225,0.9823664
0.5375626,0.5275731,-0.2449354,0.9854170
0.5392321,0.5299832,-0.2427850,0.9886469
0.5409015,0.5325651,-0.2405617,0.9920542
0.5425710,0.5353035,-0.2382569,0.9956335
0.5442404,0.5381817,-0.2358639,0.9993766
0.5459098,0.5411814,-0.2333774,1.0032728
0.5475793,0.5442831,-0.2307942,1.0073093
0.5492487,0.5474663,-0.2281122,1.0114717
0.5509182,0.5507099,-0.2253316,1.0157440
0.5525876,0.5539923,-0.2224539,1.0201092
0.5542571,0.5572914,-0.2194824,1.0245493
0.5559265,0.5605853,-0.2164218,1.0290457
0.5575960,0.5638524,-0.2132784,1.0335794
0.5592654,0.5670711,-0.2100597,1.0381313
0.5609349,0.5702208,-0.2067745,1.0426825
0.5626043,0.5732815,-0.2034327,1.0472141
0.5642738,0.5762343,-0.2000451,1.0517080
0.5659432,0.5790615,-0.1966230,1.0561468
0.5676127,0.5817464,-0.1931787,1.0605140
0.5692821,0.5842742,-0.1897247,1.0647942
0.5709516,0.5866314,-0.1862737,1.0689734
0.5726210,0.5888061,-0.1828386,1.0730390
0.5742905,0.5907884,-0.1794320,1.0769804
0.5759599,0.5925700,-0.1760664,1.0807884
0.5776294,0.5941446,-0.1727538,1.0844562
0.5792988,0.5955076,-0.1695056,1.0879789
0.5809683,0.5966566,-0.1663323,1.0913537
0.5826377,0.5975908,-0.1632438,1.0945804
0.5843072,0.5983115,-0.1602488,1.0976609
0.5859766,0.5988217,-0.1573549,1.1005994
0.5876461,0.5991261,-0.1545686,1.1034023
0.5893155,0.5992314,-0.1518949,1.1060781
0.5909850,0.5991455,-0.1493375,1.1086369
0.5926544,0.5988782,-0.1468988,1.1110902
0.5943239,0.5984405,-0.1445796,1.1134504
0.5959933,0.5978447,-0.1423793,1.1157299
0.5976628,0.5971043,-0.1402958,1.1179411
0.5993322,0.5962339,-0.1383255,1.1200951
0.6010017,0.5952487,-0.1364635,1.1222017
0.6026711,0.5941649,-0.1347033,1.1242688
0.6043406,0.5929991,-0.1330373,1.1263021
0.6060100,0.5917685,-0.1314566,1.1283054
0.6076795,0.5904903,-0.1299510,1.1302804
0.6093489,0.5891819,-0.1285096,1.1322271
0.6110184,0.5878607,-0.1271201,1.1341444
0.6126878,0.5865439,-0.1257699,1.1360305
0.6143573,0.5852481,-0.1244453,1.1378835
0.6160267,0.5839895,-0.1231323,1.1397023
0.6176962,0.5827837,-0.1218165,1.1414870
0.6193656,0.5816454,-0.1204832,1.1432401
0.6210351,0.5805885,-0.1191177,1.1449668
0.6227045,0.5796258,-0.1177054,1.1466760
0.6243740,0.5787689,-0.1162319,1.1483806
0.6260434,0.5780282,-0.1146833,1.1500972
0.6277129,0.5774130,-0.1130461,1.1518462
0.6293823,0.5769310,-0.1113076,1.1536503
0.6310518,0.5765886,-0.1094559,1.1555334
0.6327212,0.5763907,-0.1074801,1.1575190
0.6343907,0.5763407,-0.1053705,1.1596293
0.6360601,0.5764405,-0.1031183,1.1618836
0.6377295,0.5766907,-0.1007164,1.1642986
0.6393990,0.5770902,-0.0981587,1.1668872
0.6410684,0.5776366,-0.0954410,1.1696594
0.6427379,0.5783259,-0.0925602,1.1726215
0.6444073,0.5791531,-0.0895150,1.1757770
0.6460768,0.5801115,-0.0863056,1.1791264
0.6477462,0.5811936,-0.0829340,1.1826674
0.6494157,0.5823904,-0.0794035,1.1863952
0.6510851,0.5836921,-0.0757193,1.1903027
0.6527546,0.5850880,-0.0718878,1.1943806
0.6544240,0.5865665,-0.0679171,1.1986176
0.6560935,0.5881153,-0.0638167,1.2030007
0.6577629,0.5897215,-0.0595975,1.2075153
0.6594324,0.5913718,-0.0552715,1.2121454
0.6611018,0.5930525,-0.0508520,1.2168737
0.6627713,0.5947499,-0.0463531,1.2216822
0.6644407,0.5964500,-0.0417899,1.2265518
0.6661102,0.5981389,-0.0371783,1.2314629
0.6677796,0.5998029,-0.0325348,1.2363955
0.6694491,0.6014288,-0.0278762,1.2413297
0.6711185,0.6030034,-0.0232197,1.2462452
0.6727880,0.6045144,-0.0185825,1.2511224
0.6744574,0.6059500,-0.0139819,1.2559417
0.6761269,0.6072991,-0.0094350,1.2606847
0.6777963,0.6085515,-0.0049582,1.2653333
0.6794658,0.6096979,-0.0005677,1.2698710
0.6811352,0.6107298,0.0037211,1.2742822
0.6828047,0.6116401,0.0078937,1.2785530
0.6844741,0.6124224,0.0119366,1.2826708
0.6861436,0.6130717,0.0158374,1.2866253
0.6878130,0.6135841,0.0195848,1.2904076
0.6894825,0.6139568,0.0231692,1.2940113
0.6911519,0.6141882,0.0265823,1.2974322
0.6928214,0.6142781,0.0298172,1.3006684
0.6944908,0.6142271,0.0328689,1.3037205
0.6961603,0.6140374,0.0357339,1.3065918
0.6978297,0.6137119,0.0384105,1.3092881
0.6994992,0.6132547,0.0408987,1.3118180
0.7011686,0.6126711,0.0432004,1.3141924
0.7028381,0.6119672,0.0453189,1.3164249
0.7045075,0.6111499,0.0472597,1.3185307
0.7061770,0.6102272,0.0490297,1.3205268
0.7078464,0.6092074,0.0506373,1.3224306
0.7095159,0.6080997,0.0520928,1.3242596
0.7111853,0.6069140,0.0534077,1.3260302
0.7128548,0.6056602,0.0545949,1.3277569
0.7145242,0.6043490,0.0556686,1.3294516
0.7161937,0.6029910,0.0566442,1.3311237
0.7178631,0.6015971,0.0575378,1.3327795
0.7195326,0.6001782,0.0583667,1.3344227
0.7212020,0.5987453,0.0591484,1.3360550
0.7228715,0.5973089,0.0599014,1.3376768
0.7245409,0.5958795,0.0606442,1.3392877
0.7262104,0.5944671,0.0613956,1.3408874
0.7278798,0.5930815,0.0621744,1.3424769
0.7295492,0.5917318,0.0629991,1.3440587
0.7312187,0.5904264,0.0638880,1.3456380
0.7328881,0.5891732,0.0648588,1.3472232
0.7345576,0.5879794,0.0659284,1.3488261
0.7362270,0.5868513,0.0671131,1.3504619
0.7378965,0.5857945,0.0684279,1.3521488
0.7395659,0.5848135,0.0698868,1.3539069
0.7412354,0.5839123,0.0715025,1.3557570
0.7429048,0.5830936,0.0732863,1.3577197
0.7445743,0.5823593,0.0752480,1.3598143
0.7462437,0.5817105,0.0773957,1.3620579
0.7479132,0.5811472,0.0797359,1.3644649
0.7495826,0.5806686,0.0822732,1.3670469
0.7512521,0.5802730,0.0850106,1.3698127
0.7529215,0.5799577,0.0879490,1.3727681
0.7545910,0.5797195,0.0910877,1.3759158
0.7562604,0.5795541,0.0944240,1.3792562
0.7579299,0.5794566,0.0979534,1.3827869
0.7595993,0.5794215,0.1016694,1.3865031
0.7612688,0.5794427,0.1055640,1.3903978
0.7629382,0.5795133,0.1096275,1.3944619
0.7646077,0.5796264,0.1138485,1.3986844
0.7662771,0.5797743,0.1182141,1.4030525
0.7679466,0.5799492,0.1227101,1.4075518
0.7696160,0.5801430,0.1273210,1.4121668
0.7712855,0.5803475,0.1320301,1.4168804
0.7729549,0.5805545,0.1368200,1.4216747
0.7746244,0.5807556,0.1416722,1.4265311
0.7762938,0.5809426,0.1465677,1.4314301
0.7779633,0.5811076,0.1514870,1.4363522
0.7796327,0.5812427,0.1564104,1.4412775
0.7813022,0.5813405,0.1613179,1.4461859
0.7829716,0.5813937,0.1661897,1.4510581
0.7846411,0.5813958,0.1710063,1.4558747
0.7863105,0.5813405,0.1757486,1.4606172
0.7879800,0.5812222,0.1803979,1.4652680
0.7896494,0.5810357,0.1849364,1.4698105
0.7913189,0.5807767,0.1893475,1.4742291
0.7929883,0.5804411,0.1936152,1.4785100
0.7946578,0.5800259,0.1977251,1.4826408
0.7963272,0.5795287,0.2016639,1.4866109
0.7979967,0.5789475,0.2054200,1.4904117
0.7996661,0.5782813,0.2089833,1.4940367
0.8013356,0.5775297,0.2123453,1.4974817
0.8030050,0.5766930,0.2154993,1.5007448
0.8046745,0.5757721,0.2184406,1.5038269
0.8063439,0.5747686,0.2211659,1.5067311
0.8080134,0.5736847,0.2236743,1.5094636
0.8096828,0.5725232,0.2259665,1.5120333
0.8113523,0.5712874,0.2280451,1.5144515
0.8130217,0.5699812,0.2299146,1.5167321
0.8146912,0.5686088,0.2315814,1.5188913
0.8163606,0.5671748,0.2330536,1.5209464
0.8180301,0.5656844,0.2343410,1.5229159
0.8196995,0.5641427,0.2354549,1.5248179
0.8213689,0.5625553,0.2364083,1.5266695
0.8230384,0.5609280,0.2372154,1.5284860
0.8247078,0.5592665,0.2378918,1.5302799
0.8263773,0.5575768,0.2384542,1.5320607
0.8280467,0.5558647,0.2389201,1.5338351
0.8297162,0.5541360,0.2393080,1.5356068
0.8313856,0.5523964,0.2396369,1.5373772
0.8330551,0.5506516,0.2399265,1.5391459
0.8347245,0.5489066,0.2401966,1.5409116
0.8363940,0.5471667,0.2404672,1.5426724
0.8380634,0.5454366,0.2407581,1.5444269
0.8397329,0.5437206,0.2410892,1.5461745
0.8414023,0.5420228,0.2414796,1.5479166
0.8430718,0.5403468,0.2419481,1.5496569
0.8447412,0.5386956,0.2425127,1.5514019
0.8464107,0.5370721,0.2431904,1.5531612
0.8480801,0.5354784,0.2439972,1.5549475
0.8497496,0.5339163,0.2449479,1.5567762
0.8514190,0.5323869,0.2460561,1.5586648
0.8530885,0.5308912,0.2473337,1.5606319
0.8547579,0.5294292,0.2487912,1.5626963
0.8564274,0.5280009,0.2504375,1.5648759
0.8580968,0.5266054,0.2522797,1.5671869
0.8597663,0.5252418,0.2543231,1.5696435
0.8614357,0.5239084,0.2565711,1.5722573
0.8631052,0.5226033,0.2590255,1.5750370
0.8647746,0.5213242,0.2616858,1.5779889
0.8664441,0.5200684,0.2645500,1.5811163
0.8681135,0.5188330,0.2676141,1.5844201
0.8697830,0.5176147,0.2708722,1.5878984
0.8714524,0.5164102,0.2743166,1.5915474
0.8731219,0.5152158,0.2779381,1.5953608
0.8747913,0.5140278,0.2817256,1.5993302
0.8764608,0.5128423,0.2856666,1.6034457
0.8781302,0.5116554,0.2897472,1.6076954
0.8797997,0.5104633,0.2939521,1.6120660
0.8814691,0.5092619,0.2982648,1.6165430
0.8831386,0.5080477,0.3026679,1.6211104
0.8848080,0.5068167,0.3071430,1.6257517
0.8864775,0.5055656,0.3116709,1.6304492
0.8881469,0.5042909,0.3162319,1.6351851
0.8898164,0.5029895,0.3208061,1.6399407
0.8914858,0.5016585,0.3253730,1.6446977
0.8931553,0.5002952,0.3299123,1.6494373
0.8948247,0.4988973,0.3344038,1.6541413
0.8964942,0.4974628,0.3388275,1.6587918
0.8981636,0.4959899,0.3431641,1.6633717
0.8998331,0.4944773,0.3473946,1.6678645
0.9015025,0.4929240,0.3515012,1.6722550
0.9031720,0.4913291,0.3554667,1.6765292
0.9048414,0.4896925,0.3592752,1.6806745
0.9065109,0.4880141,0.3629121,1.6846800
0.9081803,0.4862942,0.3663641,1.6885367
0.9098497,0.4845334,0.3696193,1.6922376
0.9115192,0.4827327,0.3726676,1.6957781
0.9131886,0.4808934,0.3755005,1.6991557
0.9148581,0.4790168,0.3781113,1.7023709
0.9165275,0.4771049,0.3804950,1.7054267
0.9181970,0.4751594,0.3826488,1.7083290
0.9198664,0.4731825,0.3845714,1.7110866
0.9215359,0.4711765,0.3862637,1.7137111
0.9232053,0.4691438,0.3877285,1.7162166
0.9248748,0.4670869,0.3889704,1.7186194
0.9265442,0.4650083,0.3899960,1.7209373
0.9282137,0.4629105,0.3908137,1.7231888
0.9298831,0.4607960,0.3914334,1.7253922
0.9315526,0.4586674,0.3918671,1.7275645
0.9332220,0.4565271,0.3921281,1.7297207
0.9348915,0.4543774,0.3922312,1.7318729
0.9365609,0.4522203,0.3921925,1.7340303
0.9382304,0.4500578,0.3920294,1.7361989
0.9398998,0.4478919,0.3917604,1.7383815
0.9415693,0.4457239,0.3914047,1.7405785
0.9432387,0.4435552,0.3909823,1.7427879
0.9449082,0.4413869,0.3905140,1.7450063
0.9465776,0.4392197,0.3900206,1.7472288
0.9482471,0.4370543,0.3895233,1.7494507
0.9499165,0.4348907,0.3890434,1.7516668
0.9515860,0.4327290,0.3886018,1.7538732
